text,label,label_text,translation,back_translation
"better effects , better acting and a hilarious kenneth branagh .",1,positive,"Kesan yang lebih baik, bertindak lebih baik dan Kenneth Branagh yang lucu.","Better effect, acting better and funny kenneth branagh."
it 's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience .,0,negative,Ia terlalu berminat untuk menyentuh semua penjelmaan Byzantine untuk mengganggu penontonnya.,He was too interested in touching all Byzantine's embodiment to disturb his audience.
"none of this so-called satire has any sting to it , as if woody is afraid of biting the hand that has finally , to some extent , warmed up to him .",0,negative,"Tidak ada satira yang disebut ini mempunyai sengatan, seolah-olah Woody takut menggigit tangan yang akhirnya, sedikit sebanyak, menghangatkannya.","No satire is mentioned with stings, as if Woody was afraid of biting the end, a little, warming it."
a keep - 'em - guessing plot and an affectionate take on its screwed-up characters .,1,positive,A menyimpan - 'em - meneka plot dan penyayang mengambil watak -wataknya yang diskriminasi.,A Save - 'em - guess the plot and love to take on his discrimination.
a prison comedy that never really busts out of its comfy little cell .,0,negative,Sebuah komedi penjara yang tidak pernah benar -benar keluar dari sel kecil yang selesa.,A prison comedy that never truly came out of a comfortable small cell.
an elegant and sly deadpan comedy .,1,positive,Komedi deadpan yang elegan dan licik.,Elegant and cunning deadpan comedy.
"neither as scary-funny as tremors nor demented-funny as starship troopers , the movie is n't tough to take as long as you 've paid a matinee price .",0,negative,"Tidak juga sebagai kegilaan yang menakutkan sebagai gegaran atau kegembiraan sebagai pasukan Starship, filem ini tidak sukar untuk mengambil selagi anda telah membayar harga matinee.","Not as a scary madness as a tremor or joy as a Starship team, this movie is not difficult to take as long as you have paid Matinee prices."
"the delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a scrooge or two .",1,positive,"Perhiasan yang lazat ... tiba lebih awal dan terlambat, mengisi hampir setiap minit ... dengan cahaya ringan, beberapa snickers yang tidak masuk akal, dan kemampuan kemampuan manusia yang mulia untuk menang atas skrooge atau dua.","Delicious jewelry ... arrives earlier and late, filling almost every minute ... with light light, some absurd snickers, and the ability of the noble human being to win over Skrooge or two."
the movie is a dud .,0,negative,Filem ini tidak baik.,This movie is not good.
"unfolds in a low-key , organic way that encourages you to accept it as life and go with its flow .",1,positive,"Terlibat dengan cara yang rendah, organik yang mendorong anda untuk menerimanya sebagai kehidupan dan pergi dengan alirannya.","Involved in a low, organic way that encourages you to accept it as life and go with its flow."
does n't do more than expand a tv show to movie length .,0,negative,Tidak lebih daripada memperluaskan rancangan TV ke panjang filem.,Nothing more than expanding the TV show to the length of the movie.
one of the best movies of the year .,1,positive,Salah satu filem terbaik tahun ini.,One of the best movies of the year.
"by applying definition to both sides of the man , the picture realizes a fullness that does not negate the subject .",1,positive,"Dengan menggunakan definisi kepada kedua -dua belah lelaki itu, gambar itu menyedari kepenuhan yang tidak menafikan subjek.","By using the definition of the two sides, the picture is aware of the fatigue that does not deny the subject."
"the movie turns out to be -lrb- assayas ' -rrb- homage to the gallic ` tradition of quality , ' in all its fusty squareness .",0,negative,"Filem ini ternyata -lrb- assayas '-rrb- penghormatan kepada tradisi kualiti gallic,' dalam semua kesayangannya.","The movie turns out to be -LRB- Assayas '-Rrb- a tribute to the Gallic quality tradition,' in all its beloved."
"once the downward spiral comes to pass , auto focus bears out as your typical junkie opera ...",0,negative,"Sebaik sahaja lingkaran ke bawah berlaku, Fokus Auto keluar sebagai opera junkie tipikal anda ...","Once the circle is down, the auto focus out as your typical junkie opera ..."
"` butterfingered ' is the word for the big-fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach .",0,negative,"`Butterfingered 'adalah perkataan untuk arah besar Jez Butterworth, yang berjaya meletupkan sensitiviti terkecil dari percintaan dengan pendekatannya yang mengerikan.","`Butterfingered 'is a word for Jez Butterworth's big direction, which has successfully blasted the smallest sensitivity of romance with his terrible approach."
cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .,0,negative,Cal adalah watak yang cetek dan tidak matang dengan siapa untuk menghabiskan 110 minit sesak.,Cal is a shallow and immature character with who to spend 110 minutes.
"berry 's saucy , full-bodied performance gives this aging series a much needed kick , making `` die another day '' one of the most entertaining bonds in years",1,positive,"Prestasi Berry Saucy, penuh bertubuh memberikan siri penuaan ini satu tendangan yang sangat diperlukan, menjadikan `` mati satu hari lagi '' salah satu ikatan yang paling menghiburkan selama bertahun-tahun","Berry Saucy's performance, full of berries gives this series of aging a much needed kick, making `` dead one day '' one of the most entertaining ties over the years"
"despite the film 's bizarre developments , hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .",1,positive,"Walaupun perkembangan pelik filem itu, Hoffman membuatkan kami terpesona dengan setiap nuansa yang menyakitkan, komedi gelap yang tidak dijangka dan kemanusiaan yang mencengkam watak.","Despite the strange development of the film, Hoffman made us fascinated by every painful nuance, unexpected dark comedy and humanitarianism."
"if you love reading and\/or poetry , then by all means check it out .",1,positive,"Jika anda suka membaca dan \/atau puisi, maka dengan segala cara menyemaknya.","If you like to read and \/or poetry, then by reviewing it."
"driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs .",1,positive,"Didorong oleh persembahan dwi yang hebat dari Ian Holm ... Filem ini lucu, berwawasan manusia dan lark yang menyenangkan untuk penggemar sejarah.","Driven by the great dual performances of Ian Holm ... This movie is funny, insightful to human and larks for history fans."
douglas mcgrath 's nicholas nickleby does dickens as it should be done cinematically .,1,positive,Douglas McGrath's Nicholas Nickleby melakukan Dickens kerana ia perlu dilakukan secara sinematik.,Douglas McGrath's Nicholas Nickleby did dickens as it had to be done cinematically.
diane lane 's sophisticated performance ca n't rescue adrian lyne 's unfaithful from its sleazy moralizing .,0,negative,Prestasi Diane Lane yang canggih tidak menyelamatkan Adrian Lyne yang tidak setia dari moralnya.,Diane Lane's sophisticated performance did not save Adrian Lyne's unfaithfulness.
"simply put , `` far from heaven '' is a masterpiece .",1,positive,"Ringkasnya, `` jauh dari syurga '' adalah karya.","In short, `` Far from heaven '' is a work."
"shot in rich , shadowy black-and-white , devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .",1,positive,"Ditembak di dalam kronik hitam dan putih yang kaya dan putih, dengan ironi yang semakin geli, hubungan antara penculik yang enggan dan tawanan.","Shot in the rich and white black and white chronic, with anxious irony, the relationship between the kidnapping and the captive."
"mcgrath has deftly trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness .",1,positive,"McGrath telah memotong opera sabun Dickens yang hebat, lebih baik untuk memberi tumpuan kepada Odyssey Hero dari kemiskinan untuk keberanian dan kebahagiaan.","McGrath has cut off the great Dickens soap opera, better to focus on Odyssey Hero from poverty to courage and happiness."
"anyone who suffers through this film deserves , at the very least , a big box of consolation candy .",0,negative,"Sesiapa yang menderita melalui filem ini layak, sekurang -kurangnya, kotak besar gula -gula.","Anyone suffering through this movie is worthy, at least, a large box of sugar."
"a worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll .",1,positive,"Dokumentari yang berbaloi, sama ada anda akan menjadi rap atau tidak, walaupun ia masih boleh meninggalkan anda menginginkan lebih banyak jawapan sebagai kredit.","The documentary is worth it, whether you will be rap or not, though it can still leave you want more answers as credit."
the original was n't a good movie but this remake makes it look like a masterpiece !,0,negative,Asal bukan filem yang bagus tetapi pembuatan semula ini menjadikannya kelihatan seperti karya!,Origin is not a good movie but this remodeling makes it look like a work!
it 's a fun adventure movie for kids -lrb- of all ages -rrb- that like adventure .,1,positive,Ia adalah filem pengembaraan yang menyeronokkan untuk kanak -kanak -lrb- dari semua peringkat umur -rrb- seperti pengembaraan.,It's a fun adventure movie for children -LRB- of all ages -RRB- like adventure.
one sloughs one 's way through the mire of this alleged psychological thriller in search of purpose or even a plot .,0,negative,Satu cara menyuarakan satu cara melalui thriller psikologi yang dikatakan ini untuk mencari tujuan atau bahkan plot.,A way of voicing a way through this said psychological thriller to find a purpose or even a plot.
"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .",0,negative,"Lims di sepanjang formula ikan-keluar dari air yang tidak dapat dielakkan dan pergi ke sana, sangat perlahan.","Lims along the fish-out formula of the inevitable water and go there, very slowly."
no amount of nostalgia for carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it .,0,negative,Tiada jumlah nostalgia untuk hari kemuliaan Carvey boleh menyamar fakta bahawa filem baru itu adalah filem kiddie yang lumpuh dan bakat Carvey yang banyak dibazirkan di dalamnya.,There is no nostalgia for Carvey's glory day to disguise the fact that the new movie is a paralyzed Kiddie movie and Carvey's talent is wasted in it.
consistently clever and suspenseful .,1,positive,Secara konsisten pandai dan mengganggu.,Consistently clever and distracting.
"this is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .",0,negative,"Ini adalah filem yang tidak sesuai, tidak sesuai, dengan siku yang melekat di mana lutut harus.","This is an inappropriate, inappropriate film, with an elbow attached to the knee."
"a real audience-pleaser that will strike a chord with anyone who 's ever waited in a doctor 's office , emergency room , hospital bed or insurance company office .",1,positive,"Penonton penonton yang sebenar yang akan menyerang akord dengan sesiapa sahaja yang pernah menunggu di pejabat doktor, bilik kecemasan, katil hospital atau pejabat syarikat insurans.","A real viewer who will attack the acord with anyone who has been waiting for a doctor's office, emergency room, hospital bed or insurance company office."
"... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride .",0,negative,"... Jika anda, seperti saya, fikirkan filem tindakan yang menyamar sebagai penghormatan perang adalah menjijikkan untuk bermula dengan, maka anda akan masuk untuk perjalanan yang menyakitkan.","... if you, like me, think of a movie that disguises in honor of the war is disgusting to start with, then you will go in for a painful journey."
"if you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film .",1,positive,"Sekiranya anda gembira mendengar filem ketika anda menontonnya, dan perarakan perlahan manusia yang lemah mempesona anda, maka anda akan di filem yang betul.","If you are happy to hear the movie as you watch it, and the slow -declaration of your weak man, then you will be in the right movie."
one funny popcorn flick .,1,positive,Satu filem popcorn lucu.,A funny popcorn movie.
"bad company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them .",0,negative,"Syarikat Bad mempunyai salah satu skrip yang paling moron tahun ini, penuh dengan lubang yang akan menjadi jelas walaupun kepada mereka yang tidak mencari mereka.","The Bad company has one of the most moron scripts of the year, full of holes that will be clear even to those who do not find them."
i 'd be hard pressed to think of a film more cloyingly sappy than evelyn this year .,0,negative,Saya akan ditekan keras untuk memikirkan sebuah filem yang lebih sapu daripada Evelyn tahun ini.,I will be hard pressed to think of a more sweeping movie than Evelyn this year.
"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable .",1,positive,"Permata komedi jenayah romantis yang ternyata pandai, lucu dan tidak dapat diramalkan.","Romantic crime comedy that appears to be smart, funny and unpredictable."
smith finds amusing juxtapositions that justify his exercise .,1,positive,Smith mendapati juxtapositions lucu yang membenarkan latihannya.,Smith found a funny juxtapositions that allowed his training.
"a charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface .",1,positive,"Sebuah komedi yang penuh dengan banteng ... salah satu daripada bon bon sinematik yang lapang yang bertujuan-dan dengan lanjutan, pencapaian-kelihatan sedikit menipu di permukaan.","A comedy full of bulls ... one of the spacious cinematic bonds that is intended-and with the extension, a little achievement-a slight cheat on the surface."
it 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .,1,positive,Ia adalah filem keluarga yang jarang berlaku - tulen dan manis tanpa bergantung pada animasi atau humor bodoh.,It is a rare family movie - pure and sweet without relying on stupid animations or humor.
hollywood ending is the most disappointing woody allen movie ever .,0,negative,Hollywood Ending adalah filem Woody Allen yang paling mengecewakan.,Hollywood Ending is the most disappointing Woody Allen movie.
"it 's mildly amusing , but i certainly ca n't recommend it .",0,negative,"Ia agak lucu, tetapi saya pasti tidak mengesyorkannya.","It's a bit funny, but I'm sure you don't recommend it."
this dreadfully earnest inversion of the concubine love triangle eschews the previous film 's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .,0,negative,Ini penyongsangan yang sangat sungguh-sungguh dari segitiga cinta gundik menghilangkan panorama sejarah filem terdahulu dan pathos roiling untuk mugging bermata bug dan pengendalian gay-niche.,This is a very intense inverter from the Cubic Love Triangle Eliminates the panoramic history of previous films and Pathos Roiling for bug-eyed mugging and gay-niche handling.
formula 51 promises a new kind of high but delivers the same old bad trip .,0,negative,Formula 51 menjanjikan jenis baru yang tinggi tetapi menyampaikan perjalanan buruk lama yang sama.,Formula 51 promises a new kind of high but delivering the same old bad journey.
"what madonna does here ca n't properly be called acting -- more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once .",0,negative,"Apa yang Madonna lakukan di sini tidak betul dipanggil bertindak - lebih tepat, ia bergerak dan ia bercakap dan ia kadang -kadang memberi isyarat, kadang -kadang sekaligus.","What Madonna does here is not right called acting -more precisely, it moves and it talks and it sometimes signals, sometimes at the same time."
rifkin 's references are ... impeccable throughout .,1,positive,Rujukan Rifkin adalah ... sempurna di seluruh.,Rifkin's reference is ... perfect all over.
the director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut .,1,positive,Pengarah meneroka ketiga -tiga sisi kisahnya dengan kepekaan dan keyakinan yang mengingatkan Truffaut.,The director explored the third side of his story with the sensitivity and confidence that reminded Trufffaut.
the fact that the ` best part ' of the movie comes from a 60-second homage to one of demme 's good films does n't bode well for the rest of it .,0,negative,Hakikat bahawa 'bahagian terbaik' filem itu berasal dari penghormatan 60 saat kepada salah satu filem Demme yang baik tidak baik untuk yang lain.,The fact that the 'best part' of the movie comes from 60 seconds to one of the good Demme films is not good for another.
an enjoyable comedy of lingual and cultural differences ... the château is a film -- full of life and small delights -- that has all the wiggling energy of young kitten .,1,positive,Komedi yang menyeronokkan mengenai perbezaan lingual dan budaya ... The Château adalah filem - penuh dengan kehidupan dan keseronokan kecil - yang mempunyai semua tenaga yang menggoyangkan anak kucing muda.,A fun comedy about lingual and cultural differences ... The Château is a movie - full of life and small fun - which has all the energy that shakes young kittens.
"an engaging , formulaic sports drama that carries a charge of genuine excitement .",1,positive,Drama sukan yang menarik dan formula yang membawa pertuduhan kegembiraan yang tulen.,Interesting sports dramas and formulas that brought a charge of pure joy.
something must have been lost in the translation .,0,negative,Sesuatu mesti hilang dalam terjemahan.,Something must be lost in the translation.
"witty , contemplative , and sublimely beautiful .",1,positive,"Cantik, kontemplatif, dan cantik.","Beautiful, contemplative, and beautiful."
foster and whitaker are especially fine .,1,positive,Foster dan Whitaker sangat baik.,Foster and Whitaker are very good.
"the lightest , most breezy movie steven spielberg has made in more than a decade .",1,positive,"Filem paling ringan, paling hebat Steven Spielberg telah membuat lebih dari satu dekad.","The lightest, greatest movie Steven Spielberg has made more than a decade."
"if i want a real movie , i 'll buy the criterion dvd .",0,negative,"Jika saya mahukan filem sebenar, saya akan membeli DVD kriteria.","If I want a real movie, I'll buy a DVD criteria."
"an earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .",1,positive,"Dokumen yang sungguh-sungguh, roughshod, ia berfungsi sebagai primer yang boleh dilaksanakan untuk sejarah baru-baru ini di rantau ini, dan akan membuat alat pembelajaran gred ke-10 yang hebat.","The earnest document, roughshod, it acts as a primer that can be implemented for recent history in the region, and will create a great 10th grade learning tool."
a conventional but heartwarming tale .,1,positive,kisah konvensional tetapi menyedihkan.,Conventional but sad story.
"a sly female empowerment movie , although not in a way anyone would expect .",1,positive,"Filem pemberdayaan wanita yang licik, walaupun tidak dengan cara yang diharapkan.","The cunning female empowerment film, though not in the expected way."
the problem is the needlessly poor quality of its archival prints and film footage .,0,negative,Masalahnya ialah kualiti cetakan arkib dan rakaman filem yang tidak sia -sia.,The problem is the quality of the archive print and the film's unnecessary film.
"there 's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .",0,negative,"Terdapat sesuatu yang tidak sengaja komik dalam filem drumbeat tentang keaslian, memandangkan plot basi dan cara lucah filem itu bersemangat di pangsapuri, pakaian dan pesta.","There is something inadvertent comic in a drumbeat movie about authenticity, given the stale plot and pornographic way of the movie is passionate about apartments, clothes and festivals."
strange occurrences build in the mind of the viewer and take on extreme urgency .,1,positive,Kejadian aneh membina minda penonton dan mengambil urgensi yang melampau.,Strange events build the mind of the audience and take extreme urgencies.
the formula is familiar but enjoyable .,1,positive,Formula ini biasa tetapi menyeronokkan.,This formula is normal but fun.
"its screenplay serves as auto-critique , and its clumsiness as its own most damning censure .",0,negative,"Skripnya berfungsi sebagai kritikal auto, dan kelemahannya sebagai kecaman yang paling mengecewakan.","The script serves as an auto critical, and its weaknesses are the most frustrating criticism."
less an examination of neo-nazism than a probe into the nature of faith itself .,1,positive,Kurang pemeriksaan neo-Nazisme daripada siasatan ke dalam sifat iman itu sendiri.,Lack of neo-nazism from investigation into the nature of faith itself.
"good performances and a realistic , non-exploitive approach make paid in full worth seeing .",1,positive,Persembahan yang baik dan pendekatan yang realistik dan tidak eksploit membuat dibayar sepenuhnya.,Good performances and realistic and non -exploit approaches are fully paid.
just is n't as weird as it ought to be .,0,negative,Hanya tidak pelik kerana sepatutnya.,It's just not weird because it should be.
"if you love the music , and i do , its hard to imagine having more fun watching a documentary ...",1,positive,"Sekiranya anda menyukai muzik, dan saya lakukan, sukar untuk membayangkan lebih bersenang -senang menonton dokumentari ...","If you like music, and I do, it's hard to imagine more fun -watching a documentary ..."
"watching queen of the damned is like reading a research paper , with special effects tossed in .",0,negative,"Menonton Queen of the Damned adalah seperti membaca kertas penyelidikan, dengan kesan khas yang dilemparkan.","Watching the Queen of the Damned is like reading research papers, with special effects thrown."
"stinks from start to finish , like a wet burlap sack of gloom .",0,negative,"Bau dari awal hingga akhir, seperti karung burlap basah.","It smells from beginning to end, like wet burlap sacks."
"the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage .",0,negative,"Pasukan saudagar-ivory terus memusnahkan segala-galanya yang kita sayangi tentang pawagam, hanya sekarang ia mula berpecah supaya ia dapat melakukan lebih banyak kerosakan.","The Merchants-Civory team continued to destroy everything we love about the cinema, only now it starts to split it so it can do more damage."
"while there are times when the film 's reach exceeds its grasp , the production works more often than it does n't .",1,positive,"Walaupun ada kalanya jangkauan filem melebihi genggamannya, pengeluaran berfungsi lebih kerap daripada yang tidak.","Although there are times when the reach of the film exceeds its grip, production works more often than not."
hugely accomplished slice of hitchcockian suspense .,1,positive,Slice of Hitchcockian yang sangat berjaya.,Slice of a very successful Hitchcockian.
exhibits the shallow sensationalism characteristic of soap opera ... more salacious telenovela than serious drama .,0,negative,mempamerkan ciri -ciri sensasi cetek opera sabun ... lebih telenovela yang lebih baik daripada drama yang serius.,Exhibit the features of the shallow sensation of soap opera ... more telenovela is better than serious drama.
i 'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment .,0,negative,Saya pasti ada seorang lelaki remaja di luar sana yang mati untuk hiburan semacam ini.,I'm sure there's a teenage man out there who died for this kind of entertainment.
"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",0,negative,"Kenapa duduk melalui komedi jenayah wannabe-hip yang merujuk kepada filem-filem lama, apabila anda hanya boleh menyewa filem-filem itu, apalagi mencari yang baru yang dihormati?","Why sit down through Wannabe-Hip's crime comedy that refers to old movies, when you can only rent the films, let alone find a new one?"
"a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ` scream . '",0,negative,"Filem yang sangat dahsyat - bodoh, naratif yang huru -hara, ceroboh visual ... amalgam aneh `the Thing 'dan geriatric` Scream.'","Very terrible movies - stupid, chaotic narratives, sloppy visuals ... weird amalgam `The Thing 'and Geriatric` Scream.'"
"contains the humor , characterization , poignancy , and intelligence of a bad sitcom .",0,negative,"Mengandungi humor, pencirian, kepintaran, dan kecerdasan sitkom yang buruk.","Contains humor, characterization, intelligence, and bad citcom intelligence."
"laughably , irredeemably awful .",0,negative,"Tertawa, tidak dapat ditarik balik.","Laughing, could not be withdrawn."
"one long , numbing action sequence made up mostly of routine stuff yuen has given us before .",0,negative,"Satu urutan tindakan yang panjang, yang kebanyakannya terdiri daripada perkara rutin Yuen telah memberi kita sebelum ini.","A long sequence of actions, mostly consisting of Yuen's routine, has given us before."
together -lrb- time out and human resources -rrb- establish mr. cantet as france 's foremost cinematic poet of the workplace .,1,positive,Bersama -lrb- Masa dan Sumber Manusia -Rrb- Menubuhkan Mr.Cantet sebagai penyair sinematik utama Perancis di tempat kerja.,Together -LRB- Human resources and resources -RRB- Establish Mr.Cantet as France's main cinematic poet at work.
"... a gleefully grungy , hilariously wicked black comedy ...",1,positive,... komedi hitam yang sangat cerewet dan hebat ...,... a very fussy black comedy ...
"with spy kids 2 : the island of lost dreams , the spy kids franchise establishes itself as a durable part of the movie landscape : a james bond series for kids .",1,positive,"Dengan Spy Kids 2: Pulau Lost Dreams, francais kanak -kanak pengintip menetapkan dirinya sebagai sebahagian daripada landskap filem yang tahan lama: siri James Bond untuk kanak -kanak.","With Spy Kids 2: Lost Dreams Island, the franchise of spy -spy sets itself as part of a durable film landscape: James Bond series for children."
reno himself can take credit for most of the movie 's success .,1,positive,Reno sendiri boleh mengambil kredit untuk kebanyakan filem 'A Success.,Reno himself can take credit for most 'A Success movies.
"outside of burger 's desire to make some kind of film , it 's really unclear why this project was undertaken",0,negative,"Di luar keinginan Burger untuk membuat beberapa jenis filem, tidak jelas mengapa projek ini dilaksanakan","Outside the burger's desire to make some kind of movie, it's unclear why this project is implemented"
"as for children , they wo n't enjoy the movie at all .",0,negative,"Bagi kanak -kanak, mereka sama sekali tidak menikmati filem itu.","For children, they do not enjoy the movie at all."
"if you saw it on tv , you 'd probably turn it off , convinced that you had already seen that movie .",0,negative,"Jika anda melihatnya di TV, anda mungkin mematikannya, yakin bahawa anda telah melihat filem itu.","If you look at it on TV, you might turn it off, sure that you've seen the movie."
"while it is interesting to witness the conflict from the palestinian side , longley 's film lacks balance ... and fails to put the struggle into meaningful historical context .",0,negative,"Walaupun menarik untuk menyaksikan konflik dari pihak Palestin, filem Longley tidak mempunyai keseimbangan ... dan gagal meletakkan perjuangan ke dalam konteks sejarah yang bermakna.","While it is interesting to see the Palestinian conflict, Longley's film has no balance ... and fails to put a struggle into a meaningful historical context."
"journalistically dubious , inept and often lethally dull .",0,negative,"Wartawan yang diragui, tidak cekap dan sering membosankan.","Doubted, inefficient and often boring journalists."
"brilliantly written and well-acted , yellow asphalt is an uncompromising film .",1,positive,Asfalt kuning yang ditulis dengan baik dan baik adalah filem yang tidak kompromi.,Well -written yellow asphalt is a non -compromised movie.
"like mike is n't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience -lrb- young bow wow fans -rrb- - with nothing but net .",1,positive,"Seperti Mike tidak akan membuat wang box office yang membuat Michael Jordan cemburu, tetapi ia mempunyai beberapa detik comel, adegan lucu, dan memukul penonton sasaran -Lrb- Young Bow Wow Fans -rrb- - dengan apa -apa tetapi bersih.","Like Mike wouldn't make a box office that made Michael Jordan jealous, but it had some cute seconds, funny scenes, and hit the target audience -LRB- Young Bow Wow Fans -Rrb- - with anything but clean."
the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .,1,positive,Gagang -gags yang terbang pada kadar yang sangat lucu yang hanya merobek yang kita sedar adalah yang kita rasakan ketika filem berakhir begitu terkutuk tidak lama lagi.,The -Gags -gangs are flying at a very funny rate that is just the ripping of what we realize is what we feel when the movie ends so cursed soon.
"while the path may be familiar , first-time director denzel washington and a top-notch cast manage to keep things interesting .",1,positive,"Walaupun jalan itu mungkin biasa, pengarah kali pertama Denzel Washington dan pelakon terkemuka berjaya mengekalkan sesuatu yang menarik.","Although the road may be familiar, first -time director Denzel Washington and leading actors managed to maintain something interesting."
"standing in the shadows of motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .",1,positive,"Berdiri di Shadows of Motown adalah jenis dokumentari terbaik, yang membuat habis semalam merasa sangat seperti baru-baru ini esok.","Standing in the Shadows of Motown is the best kind of documentary, which made it last nightly as recently."
"a series of escapades demonstrating the adage that what is good for the goose is also good for the gander , some of which occasionally amuses but none of which amounts to much of a story .",0,negative,"Satu siri pelarian yang menunjukkan pepatah bahawa apa yang baik untuk angsa juga baik untuk gander, yang kadang -kadang kadang -kadang menghiburkan tetapi tidak ada yang banyak cerita.","A series of refugees showing the saying that what is good for geese is also good for ganders, sometimes sometimes entertaining but not many stories."
"j. lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : she 's a pretty woman , but she 's no working girl .",1,positive,"j.Lo akan mendapat bahagiannya dari pai box office percutian, walaupun filem ini membuat satu perkara yang sangat jelas: dia seorang wanita cantik, tetapi dia tidak ada gadis yang bekerja.","J.Lo will get the part from the Pai Box Office holiday, though the movie makes one thing very clear: she's a beautiful woman, but she doesn't have a girl working."
"this documentary is a dazzling , remarkably unpretentious reminder of what -lrb- evans -rrb- had , lost , and got back .",1,positive,"Dokumentari ini adalah peringatan yang mempesonakan, yang sangat bersahaja tentang apa yang -lrb -evans -rrb- telah, hilang, dan kembali.","This documentary is a dazzling, very casual reminder of what -LRB -Evans -RRB- have, disappeared, and returned."
their work is fantastic .,1,positive,Kerja mereka hebat.,Their work is great.
much of the movie 's charm lies in the utter cuteness of stuart and margolo .,1,positive,Kebanyakan pesona filem terletak pada kelucuan Stuart dan Margalo.,Most of the film's charm is on Stuart and Margalo's cutting.
looks and feels like a low-budget hybrid of scarface or carlito 's way .,0,negative,Kelihatan dan terasa seperti hibrid rendah bajet Scarface atau Carlito.,Looks and feels like a low hybrid of Scarface or Carlito budget.
"a profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .",0,negative,"Satu perkara yang sangat bodoh, memisahkan jalan cerita yang digodam dan berarti dengan watak -watak kadbod dan penghibur yang menghargai wang tunai di atas kredibiliti.","A very stupid thing, separating the hacked storyline and means the characters of the cardboard and entertainers who appreciate cash on credibility."
"like its script , which nurses plot holes gaping enough to pilot an entire olympic swim team through , the characters in swimfan seem motivated by nothing short of dull , brain-deadening hangover .",0,negative,"Seperti skripnya, yang mana jururawat merancang lubang yang cukup ternganga untuk merintis seluruh pasukan berenang Olimpik melalui, watak-watak di Swimfan seolah-olah bermotivasi oleh apa-apa kekurangan yang membosankan, mabuk otak yang membosankan.","Like the script, where the nurse designed a loud hole to pioneer the entire Olympic swimming team through, the characters in Swimfan seemed to be motivated by any boring, boring brain drunkenness."
do we really need the tiger beat version ?,0,negative,Adakah kita benar -benar memerlukan versi Tiger Beat?,Do we really need a Tiger Beat version?
"if it 's unnerving suspense you 're after -- you 'll find it with ring , an indisputably spooky film ; with a screenplay to die for .",1,positive,"Sekiranya ia menimbulkan ketegangan yang tidak menyenangkan, anda akan dapati dengan cincin, filem yang tidak dapat dipertikaikan;Dengan skrip untuk mati.","If it creates unpleasant tension, you will find with a ring, an unquestionable film; with a script to die."
"gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways .",1,positive,"Gosling mencipta watak yang menarik, seorang lelaki muda yang inteleknya tajam berada di akarnya dengan cara yang bercanggah, membenci diri sendiri, merosakkan diri.","Gosling creates an interesting character, a young intellectual young man is at his root in a conflicting, self -hating, self -harm."
a beautiful paean to a time long past .,1,positive,Paean yang indah hingga ke masa yang lalu.,Paean is beautiful to the past.
