text,label,label_text,translation,back_translation
"even though frode is only 7 years old , he does n't really believe in monsters .",0,objective,即使Frode只有7年的历史，他也不真正相信怪物。,"Even if Frode has only 7 years of history, he does not really believe in monsters."
"they create a new day care facility called `` daddy day care `` and have kids like : the smart-mouthed-but-became-polite crispin ( shane baumel ) , the really-smart becca ( hailey noelle johnson ) , and the flash/tony ( jimmy bennett ) .",0,objective,他们创建了一个新的日托设施，称为``爸爸日间护理''，并有类似的孩子：聪明的人，但男友cristrite crispin（Shane Baumel）（Shane Baumel），真正的智能Becca（Hailey Noelle Johnson）和Flash/托尼（吉米·贝内特）。,"They created a new daily care facilities called `` Dad's Nursing '', and there are similar children: smart people, but boyfriend Cristrite Crispin (Shane Baume), the real intelligent BeCCA (haileyNoelle Johnson and Flash/Tony."
"a tired , unnecessary retread . . . a stale copy of a picture that was n't all that great to begin with .",1,subjective,疲倦，不必要的重新阅读。。。一张图片的陈旧副本并不是那么伟大。,"Tired, unnecessary re -reading.EssenceEssenceThe old copy of a picture is not so great."
"the words , 'frankly , my dear , i do n't give a damn , ' have never been more appropriate .",1,subjective,这些话，“坦率地说，亲爱的，我没有该死，”从来没有更合适。,"These words, ""Frankly speaking, dear, I have no damn,"" has never been more suitable."
"succumbs to the same kind of maudlin , sentimental mysticism that mars the touched by an angel school of non-god spiritual-uplift movies .",1,subjective,屈服于同样的毛德林，感性的神秘主义，它被一所非神灵精神上的电影的天使学校触动。,"Successfully, the same Mao Delin, emotional mysteriousism, was touched by an angel school in a non -god -spiritual film."
"killers , revolutionaries , big business , kids , family , god .",0,objective,杀手，革命者，大企业，孩子，家庭，上帝。,"Killer, revolutionaries, large enterprises, children, family, God, God."
"most fish stories are a little peculiar , but this is one that should be thrown back in the river .",1,subjective,大多数鱼类的故事都是有点奇特的，但这应该扔回河中。,"Most fish stories are a bit strange, but this should be thrown back to the river."
"decades ago , the legendary james brown sold his soul to the devil for fame and fortune .",0,objective,几十年前，传奇的詹姆斯·布朗（James Brown）将自己的灵魂卖给了魔鬼，以获取名望和财富。,"Decades ago, the legendary James Brown sold his soul to the devil to obtain fame and wealth."
"no better or worse than 'truth or consequences , n . m . ' or any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater .",1,subjective,没有比“真理或后果更好”。m。'或其他任何可互换的练习者与杂乱无章的黑手党工具包在西部的后水中进行例行任务。,"There is no better than ""truth or consequences.""m.'Or any other exchanges can be routinely task for the post -waters of the western water."
"they detour from their trip to take the girl to the nearest town , where they meet the local sheriff who is hell bent on capturing the girl 's attackers .",0,objective,他们绕行，将女孩带到最近的城镇，在那里他们遇到了当地的警长，后者倾向于俘虏女孩的攻击者。,"They detoured and brought the girl to the nearest town, where they encountered the local sheriff, the latter tended to capture the attacker of the girl."
"in a world ravaged by disease , disasters and hatred - a worldwide plan which dates back more than 2000 years has been implemented to show people that there 's more to life and living then just waste .",0,objective,在一个被疾病，灾难和仇恨摧残的世界中，这项世界范围内的计划可以追溯到2000年以上，以表明人们对生活和生活更加浪费。,"In a world of illness, disaster and hatred, this world plan can be traced back to more than 2000 to show that people are more wasteful to life and life."
"like a veteran head cutter , barbershop is tuned in to its community .",1,subjective,像老将的刀具一样，理发店也被调到了社区。,"Like the veteran's knife, the barber shop has been transferred to the community."
"a different kind of love story - one that is dark , disturbing , painful to watch , yet compelling .",1,subjective,另一种爱情故事 - 一个黑暗，令人不安，观看却令人信服的故事。,"Another love story -a dark, disturbing, and convincing story."
"for example , she collects cans and bottles to recycle from the beach and buys fish food with the money she makes , then paddles out in the ocean to feed the fish there .",0,objective,例如，她收集罐头和瓶子从海滩回收，并用自己赚钱的钱购买鱼类食品，然后在海洋中划船，将鱼喂在那里。,"For example, she collects canned food and bottle recycling from the beach, buying fish food with her money, and then rowing in the ocean to feed the fish there."
"about a boy vividly recalls the cary grant of room for one more , houseboat and father goose in its affectionate depiction of the gentle war between a reluctant , irresponsible man and the kid who latches onto him .",1,subjective,大约一个男孩生动地回想起了一个又有一个房间的赠款，屋船和鹅神父在深情地描绘了一个勉强，不负责任的男人和锁在他身上的孩子之间的温柔战争中。,"About a boy vividly remembered a gift with another room. The boat boat and the goose priest depicted a barely, irresponsible man and the gentle war between him and the child locked on him."
"the lizard , chaos , scar , heartless and sic inhabit the violent and often bizarre world of backyard wrestling .",0,objective,蜥蜴，混乱，疤痕，无情和Sic居住在后院摔跤的暴力和奇怪的世界中。,"Lizard, chaotic, scars, ruthlessness and SIC live in the violence and strange world of wrestling in the backyard."
"but when irrefutable proof that they are meant to be together arises , both of them are sent into conflict .",0,objective,但是，当无可辩驳的证据表明它们要在一起就会出现时，他们俩都会陷入冲突。,"However, when unspeakable evidence shows that they will appear together, they will fall into conflict."
"the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .",1,subjective,唯一的伪装卡维应该考虑的是一个纸袋，当他出去公开场合时，他的头上戴着纸袋，以避免被认可为那个笨拙的毫无戒心的电影观众的人。,"The only camouflage Kavi should consider a paper bag. When he went out of public, his head was wearing paper bags to avoid being recognized as the clumsy and unwilling movie audience."
"a tender and touching drama , based on the true story of a troubled african-american 's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .",1,subjective,基于一个陷入困境的非裔美国人追求与他的起源的真实故事，这是一部温柔而动人的戏剧，这揭示了我们所有人都对在家庭圈子中接受的渴望。,"Based on a real story that is in trouble, the pursuit of the pursuit of his origin with his origin is a gentle and moving drama, which reveals our desire for accepting in the family circle."
`` bad santa `` is the story of two conmen who go on a road trip to malls dressed as santa and his elf .,0,objective,``不好的圣诞老人是两个骗子的故事，他们穿着圣诞老人和他的小精灵的旅行去购物中心。,`` Bad Santa Claus is the story of two scammers. They travel to the shopping mall wearing Santa Claus and his small elves.
how i killed my father is one of those art house films that makes you feel like you 're watching an iceberg melt -- only it never melts .,1,subjective,我如何杀死父亲是那些让您觉得自己看着冰山融化的艺术屋电影之一 - 只是它永远不会融化。,How do I kill my father is one of the art house movies that make you feel that you look at the melting of the iceberg -just it will never melt.
"although shot with little style , skins is heartfelt and achingly real .",1,subjective,尽管皮肤很少拍摄，但皮肤是衷心的，真实的。,"Although the skin is rarely shot, the skin is sincere and real."
"must-see viewing for anyone involved in the high-tech industry . others may find it migraine-inducing , despite moore 's attempts at whimsy and spoon feeding .",1,subjective,对于参与高科技行业的任何人的必看观看。尽管摩尔试图进行异想天开和汤匙喂食，但其他人可能会发现它引起了偏头痛的诱因。,"Must -watch for anyone participating in the high -tech industry.Although Moore tried to make a whimsical and spoon feeding, others may find that it causes the cause of migraine."
has something to say . . . but it is a statement and issue worthy of a much more thoughtfulness and insight than a melodramatic and wholly predictable thriller .,1,subjective,有话要说。。。但是，这是一个值得更加周到和洞察力的陈述和问题，而不是旋律和完全可预测的惊悚片。,"There is something to say.EssenceEssenceHowever, this is a statement and problem worthy of more thoughtful and insight, rather than melody and completely predictable thriller."
"los angeles ' little tokyo 's foremost studio photographer , miyatake smuggled a lens and film holder into the u . s . wwii camp he was incarcerated in and captured life behind barbed wire with a makeshift camera made of scrap wood .",0,objective,洛杉矶小东京的最重要的工作室摄影师Miyatake将镜头和电影持有人偷走了。s。第二次世界大战营地，他被监禁，并用用废木制成的临时相机在铁丝网后面捕捉了生命。,"Miyatake, the most important studio photographer in Los Angeles, stole the camera and film holders.s.For the second world war camp, he was imprisoned and used the temporary camera made of waste wood to capture his life behind the wire mesh."
it 's hard to recognize change when you 're in the middle of it college follows a young man in his final semester of college as he segues into adult life .,0,objective,当您在IT大学中间，很难认识到变革。,It is difficult to recognize changes in the middle of IT universities.
"amber ( madonna ) is 40 , beautiful , rich , spoiled , and arrogant beyond measure .",0,objective,琥珀（麦当娜）40岁，美丽，丰富，宠坏和傲慢，无法衡量。,"Amber (Madonna) is 40 years old, beautiful, rich, spoiled and arrogant, and cannot be measured."
"not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers -- it 's a spirited film and a must-see .",1,subjective,这不是胆小或保守精神的电影，而是我们其他人（尤其是旧金山恋人）的电影，这是一部充满活力的电影和必看的电影。,"This is not a timid or conservative movie, but a movie of our other people (especially San Francisco lovers). This is a vibrant movie and a must -see movie."
"a thoughtful , moving piece that faces difficult issues with honesty and beauty .",1,subjective,一个周到，动人的作品，面临诚实和美丽的困难问题。,"A thoughtful, moving work, facing the difficulties of honesty and beauty."
"children of the century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .",1,subjective,本世纪的孩子们虽然穿着整齐，制作精良，但最终却陷入了矛盾的猎物，遭受了许多关于作家的电影。,"Although the children of this century were neatly wearing and well -made, they eventually fell into contradiction prey and suffered many movies about writers."
"if you like your comedy dark and slightly freaky , then steve shainberg 's film deserves your attention .",1,subjective,如果您喜欢自己的喜剧片，略带怪异，那么史蒂夫·夏恩伯格（Steve Shainberg）的电影值得您关注。,"If you like your own comedy film, it is slightly weird, then Steve Shainberg's movie deserves your attention."
"believing that he is the `` world 's greatest swordsman , `` juan antonio merrily accepts the challenge until he learns that the duel will be fought with pistols , not swords .",0,objective,胡安·安东尼奥（Juan Antonio）认为自己是``世界''最伟大的剑客，他欣喜地接受了挑战，直到他得知对决将与手枪而不是剑一起进行。,"Juan Antonio believes that he is the greatest swordsman of the world '' '' '', and he was pleased to accept the challenge until he learned that he would be carried out with a pistol instead of a sword."
"in the heat of the moment dante blames lucy saying , `` you never wanted this baby .",0,objective,在那一刻，但丁指责露西说：``你从不想要这个婴儿。,"At that moment, Ding accused Lucy of saying: `` you never want this baby."
"along the way , he meets a long line of interesting and colorful characters , while back at home , ada is learning the ropes of managing her deceased father 's farm with ruby ( renee zellweger ) , a scrappy drifter who assists and teaches ada along the way .",0,objective,一路上，他遇到了一系列有趣而丰富多彩的角色，而回到家时，艾达（Ada）正在学习与已故父亲的农场（Ruby）（蕾妮·泽尔韦格（Ruby）（Renee Zellweger））的绳索，这是一位笨拙的漂流者方式 。,"Along the way, he encountered a series of interesting and colorful characters, and when he returned home, ADA was studying with the late father's farm (Ruby))) The rope, this is a clumsy way of drifting."
"the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",1,subjective,这部电影本身就是一种电影般的犯罪，这是一种使军事法庭戏剧非常低的犯罪。,"This movie itself is a movie -like crime, which is a crime that makes military courts very low."
"the journey to the secret 's eventual discovery is a separate adventure , and thrill enough .",1,subjective,秘密最终发现的旅程是一次独立的冒险，足够刺激。,"The final discovery of the secret is an independent adventure, which is enough to stimulate."
"unexpectedly , the caustic loner befriends the girl only to see his life take another turn when she is kidnapped and later murdered .",0,objective,出乎意料的是，苛刻的孤独者与女孩成为朋友，只是看到他的生活又一次被绑架并后来被谋杀。,"Unexpectedly, the harsh loneliness and girl became friends, but they saw that his life was abducted again and later murdered."
. . . little more than a well-acted television melodrama shot for the big screen .,1,subjective,。。。只不过是一个发作精良的电视情节剧，为大屏幕拍摄。,"EssenceEssenceEssenceIt's just a well -arranged TV plot drama, shooting for the big screen."
"he can remember nothing and begins to try to rebuild his memory based on clues such as the swiss bank account , the number of which , is implanted in his hip .",0,objective,他什么都不记得，并开始尝试根据瑞士银行帐户等线索来重建记忆，而瑞士银行帐户的数量被植入了他的臀部。,"He didn't remember anything, and began to rebuild his memory based on clues such as the Swiss bank account, and the number of Swiss bank accounts was implanted in his hips."
"when longfellow deeds , a small-town pizzeria owner and poet , inherits $ 40 billion from his deceased uncle , he quickly begins rolling in a different kind of dough .",0,objective,当朗费罗（Longfellow）的契据是一位小镇比萨店的老板和诗人，从他的已故叔叔那里继承了400亿美元，他迅速开始用另一种面团滚动。,"When Longfellow's deed is the owner and poet of a small town, the boss and poet of Bisa, who inherited $ 40 billion from his late uncle, he quickly started rolling with another dough."
"young nicholas and his family enjoy a comfortable life , until nicholas ' father dies and the family is left penniless .",0,objective,年轻的尼古拉斯（Nicholas）和他的家人享受着舒适的生活，直到尼古拉斯（Nicholas）的父亲去世，而家人则一文不名。,"Young Nicholas and his family enjoy a comfortable life until the death of Nicholas' father, while his family was named."
"this is a terrific character study , a probe into the life of a complex man .",1,subjective,这是一个很棒的角色研究，是对一个复杂人的生活的调查。,"This is a great role study, a survey of a complex person's life."
"maybe the title should have been confusions of a dangerous mind , though the confusion , in this case , can be pretty sublime .",1,subjective,也许标题应该是危险思想的困惑，尽管在这种情况下，这种困惑可能是非常崇高的。,"Perhaps the title should be the confusion of dangerous thoughts, although in this case, this confusion may be very lofty."
"soon after the accident , the survivors of the accident start dropping like flies .",0,objective,事故发生后不久，事故的幸存者开始像苍蝇一样掉落。,"Shortly after the accident, the survivor of the accident began to fall like a flies."
all the suicide attempts comically bump up against the demandes of each family membre .,0,objective,所有的自杀企图可笑地碰到每个家庭成员的要求。,All suicide attempts encountered the request of each family member ridiculous.
when he begins the mission he meets the exuberant tina ( kareena kapoor ) .,0,objective,当他开始任务时，他遇到了旺盛的蒂娜（Kareena Kapoor）。,"When he started the mission, he met Kareena Kapoor."
hakimi stops his car and sees a girl is trapped in the car .,0,objective,哈基米停了车，看到一个女孩被困在车里。,Hakivy stopped the car and saw a girl trapped in the car.
this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,1,subjective,这款愚蠢的黑帮纱从来没有真正地成为另一种严重的通用犯罪的漫画手段 - 这是一项善意的翻拍，表现出一些尖锐而诺言，但未能注册为任何独特或大胆的东西,"This stupid gangsters have never really become another serious comic means of general criminal -this is a goodwill remake, showing some sharp and promised, but failed to register for any unique or bold thing"
"the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama .",1,subjective,这部电影是一种令人困惑的色调和风格的混杂，有一刻，这是一部浪漫的琐事，下一部是一部令人毛骨悚然的戏剧。,"This movie is a confusing color and style. For a moment, this is a romantic trivial matter, and the next one is a creepy drama."
"both stars manage to be funny , but , like the recent i spy , the star chemistry begs the question of whether random gags add up to a movie .",1,subjective,两位明星都设法变得有趣，但是，就像最近的《我间谍》一样，《明星化学》都提出了一个问题，即随机插科打s是否加起来。,"Both stars are trying to become interesting, but just like the recent ""My Spy"", ""Star Chemistry"" both raised a question, that is, whether the random insertion is plugged in S."
"she travels to various locations of jack 's performances , accompanying him afterwards to his bench .",0,objective,她前往杰克表演的各个地方，后来陪同他到板凳上。,She went to all places performed by Jack and later accompanied him to the bench.
it prevents her making physical contact with other people .,0,objective,它阻止了她与他人进行身体接触。,It prevented her from contacting others.
"it 's not going to be everyone 's bag of popcorn , but it definitely gives you something to chew on .",1,subjective,它不会成为每个人的爆米花袋，但肯定会给您一些咀嚼的东西。,"It will not become a popcorn bag for everyone, but it will definitely give you some chewing things."
"though the controversial korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",1,subjective,尽管有争议的韩国电影制片人的最新努力并不是所有的口味，但它提供了华丽的图像，有效的表演以及越来越令人不安的预感。,"Although the latest efforts of controversial Korean film producers are not all the tastes, it provides gorgeous images, effective performances, and increasingly disturbing hunch."
little more than a super-sized infomercial for the cable-sports channel and its summer x games .,1,subjective,仅仅是有线竞技频道及其夏季X游戏的超大型信息电视。,It's just a super -large information TV for wired sports channels and its summer X game.
a big meal of cliches that the talented cast generally chokes on .,1,subjective,才华横溢的演员通常会窒息一顿大餐。,Talent actors usually suffocate a big meal.
the sensuous-poetic film is an appeal to dream and a hommage to the great actor klaus kinski .,0,objective,这部感性的电影是对梦想的吸引力，也是对伟大的演员克劳斯·金斯基（Klaus Kinski）的兴奋。,This emotional movie is attractive to dreams and the excitement of the great actor Klaus Kinski.
an 11 year old boy has been excluded from school for rough behaviour .,0,objective,一个11岁的男孩因粗暴行为被排除在学校之外。,A 11 -year -old boy was excluded from school due to rough behavior.
it concludes with a laramie staging of `` angels in america `` a year after shephard 's death .,0,objective,结束时，Shephard去世一年后的``美国天使''的拉勒米（Laramie）登台。,"At the end, SHEPHARD's Laramie's Laramie's Laramie's death one year after his death was on stage."
"in reality , she endures the day-to-day hurt of a sensitive girl who is very much alone .",0,objective,实际上，她忍受了一个非常孤独的敏感女孩的日常伤害。,"In fact, she endured the daily damage of a very lonely sensitive girl."
the movie is pretty funny now and then without in any way demeaning its subjects .,1,subjective,这部电影时不时地很有趣，没有任何方式贬低其主题。,"This movie is very interesting from time to time, and there is no way to degrade its theme."
david banner is performing regeneration experiments and uses himself as a guinea pig .,0,objective,大卫·班纳（David Banner）正在进行再生实验，并将自己用作豚鼠。,David Banner is conducting regeneration experiments and uses himself as a guinea pig.
"kidnapper jash uploads the video clip of anna being tortured onto the internet , which instantly becomes the talk of hong kong .",0,objective,绑架者Jash将Anna折磨的视频片段上传到互联网上，这立即成为香港的话题。,"The kidnappers Jash uploaded the video clip of Anna to the Internet, which immediately became the topic of Hong Kong."
"there is no substitute for on-screen chemistry , and when friel pulls the strings that make williams sink into melancholia , the reaction in williams is as visceral as a gut punch .",1,subjective,无法替代屏幕化的化学反应，当弗里尔（Friel）拉动使威廉姆斯（Williams）沉入忧郁症的琴弦时，威廉姆斯（Williams）的反应就像肠子一样内在。,"The chemical reactions that cannot be replaced by the screen, when Friel pulled the string of Williams into depression, the reaction of Williams was as inner as the intestine."
"the gender-skewed adventures begin when butch , a handsome , but naive baby butch , is compelled by the queen to seek out and bring back her purlined `` koilos `` the source of all pleasures and the key to order and harmony on her island .",0,objective,性别相反的冒险开始于一个英俊但幼稚的婴儿布奇（Butch）被女王（Butch Butch）的布奇（Butch），女王被迫寻找，并带回她纯净的``koilos''````koilos''``````'''。,"The opposite adventure began in a handsome but naive baby Butch (Butch Butch), and the queen was forced to find and brought back her pure `Koilos''```````h.koilos '''```` ''."
"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws .",1,subjective,尽管我对这部电影的崇拜都非常好，但我对De Niro和Murphy的崇拜都很愉快，尽管有很多缺陷。,"Although I admire this movie very well, I am very happy to worship De Niro and Murphy, although there are many defects."
chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama .,1,subjective,Chabrol为黑色喜剧采取了有希望的材料，并将其变成了阴沉的室内戏剧。,CHABROL adopts promising materials for black comedies and turns it into gloomy indoor drama.
"the unrelenting wind of the season disrupts a landscape of inaction , theft and drug use .",0,objective,季节的不懈风破坏了无所作为，盗窃和吸毒的景观。,"The unremitting wind of the season destroys the landscape of nothing, theft and drug use."
"as time races on 'superbob ' must rescue his son dante , who has been kidnapped by big yard .",0,objective,随着时间的流逝，“超级兄弟”必须营救他的儿子但丁（Dante），他被大院子绑架。,"Over time, the ""super brother"" must rescue his son Dante, and he was abducted by the courtyard."
"in this prequel to the exorcist , father merrin is a younger man working on a dig in africa .",0,objective,在这位驱魔人的前传中，梅林神父是一个在非洲进行挖掘工作的年轻人。,"In the prequel of the exorcist, Father Merlin was a young man who worked in Africa."
"using every means necessary-manipulation , extortion , blackmail-they brought the kingpins of the record industry to their knees , creating a network that controlled top 40 airplay across the country .",0,objective,利用各种方式进行操作，勒索，勒索 - 他们将唱片行业的主人带到了他们的膝盖上，创建了一个控制全国40名播放的网络。,"Use various ways to operate, extort, and extort -they bring the owners of the record industry to their knees and create a network that controls 40 playback nationwide."
"a ruined , jeckyll and hyde man he may be , but a ruined man may prove to be a heroic one when a villain emerges , and close . . .",0,objective,他可能是一个被毁坏的，杰基尔（Jekyll）和海德（Hyde）的人，但是当小人出现并关闭时，一个被毁坏的人可能被证明是英勇的人。。。,"He may be destroyed, Jekyll and Hyde, but when a villain appears and closed, a person who is destroyed may prove to be brave.EssenceEssence"
"a timeless , coming of age story set against the epic , sweeping landscape of north africa .",0,objective,一个永恒的年龄故事，以抗议北非史诗般的景观。,An eternal age story protests the epic landscape of North Africa.
"melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold .",1,subjective,将衍生元素融合到通常非常丰富和令人兴奋的事物中，总是可以看到的美丽。,"Incorporating derivative elements into things that are usually very rich and exciting, they can always be seen."
"may not be a breakthrough in filmmaking , but it is unwavering and arresting .",1,subjective,在电影制作中可能并不是一个突破，但这是坚定不移的和逮捕的。,"It may not be a breakthrough in film production, but this is unswerving and arrested."
"when valento lets his temper get the better of him , he needs a fall guy , and everyone 's favorite dupe rises to the top .",0,objective,当瓦伦托让他的脾气变得更好时，他需要一个秋天的家伙，每个人最喜欢的杜佩都升到了顶部。,"When Valento made his temper better, he needed a guy in autumn, and everyone's favorite Du Pei rose to the top."
"the quest takes him to the mountains of north carolina , the beaches of the dominican republic , the islands off of ireland , the gardens of japan and the holy land of india .",0,objective,该任务将他带到北卡罗来纳州，多米尼加共和国的海滩，爱尔兰附近的岛屿，日本花园和印度圣地。,"The task will bring him to North Carolina, the beach of the Dominican Republic, the island near Ireland, the Japanese garden and the Indian holy place."
the two play a high-stakes game of pool which ends in a huge debt owed to joe and soon johnny finds that his brother is in jail for trying to steal the money he owes .,0,objective,两人玩的一场高风险的泳池游戏以乔的巨额债务结尾，很快约翰尼发现他的兄弟因试图偷钱而入狱。,"A high -risk swimming pool game played with Qiao's huge debt, and soon Johnny discovered that his brother was imprisoned because he tried to steal money."
there 's so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles .,1,subjective,在大都市中，您讨厌将眼睛从图像中撕下足够长的时间以阅读字幕。,"In the cities, you hate your eyes to tear up a long time from the image to read the subtitles."
jamie has a `` to-do `` list for her life and also a very big secret she must keep from landon .,0,objective,杰米（Jamie）有一个``待办事项''清单，她的一生也有一个很大的秘密。,"Jamie (Jamie) has a list of `` `` `` to do it, and her life also has a great secret."
"a mass of weary knights , squires , soldiers of fortune and priests are making their way home across a europe that has changed forever .",0,objective,大量疲倦的骑士，乡足，财富和牧师的士兵正在整个欧洲永远改变的回家。,"A lot of tired knights, hometown, wealth and pastor soldiers are always changing home throughout Europe."
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong . they cheapen the overall effect .,1,subjective,Romanek不断增加蓬勃发展 - 艺术幻想序列 - 只是感觉不对的。他们便宜了整体效果。,Romanek is constantly increasing booming -art fantasy sequence -just feel wrong.They cheap the overall effect.
"he supports her completely , particularly as she begins to paint again .",0,objective,他完全支持她，尤其是当她再次开始绘画时。,"He fully supported her, especially when she started painting again."
the only thing in pauline and paulette that you have n't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,1,subjective,在Pauline和Paulette中，您以前从未见过的唯一一件事是一个场景，其中包含足球大小的东方地毯，这些地毯是由数百万鲜花的花朵制成的。,"In Pauline and Paulette, the only thing you have never seen before is a scene, which contains football -sized oriental carpets. These carpets are made of millions of flowers."
every hour brings rausch one step closer to controlling the satellite and taking the world hostage .,0,objective,每个小时都会使劳斯距离控制卫星并将世界劫为人质更近一步。,Each hour will allow Rolls to control satellites and rob the world a closer step.
"just about the best straight-up , old-school horror film of the last 15 years .",1,subjective,几乎是过去15年中最好的直截了当的老式恐怖电影。,It is almost the best straight -style horror movie in the past 15 years.
"already living in a society that mistrusts them , the mutants are faced with even more discrimination after an unforeseen enemy - who may be a mutant with extraordinary powers - launches a devastating attack .",0,objective,突变者已经生活在一个不信任的社会中，在一个不可预见的敌人（可能是具有非凡力量的突变体）发动毁灭性攻击之后，面临更大的歧视。,"The mutants have lived in an unbelievable society, and after a devastating attack (probably a mutant with extraordinary power) that is unpredictable, facing more discrimination."
"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it 's as if it all happened only yesterday .",1,subjective,这个故事本身主要是通过与几位幸存者的相机上的访谈讲述的，他们的诱人记忆被弄清楚了，以至于一切都只是昨天才发生。,This story itself is mainly described by interviews with several survivors' cameras. Their seductive memory was figured out that everything happened only yesterday.
the unexpected result demonstrates ignored wills do not remain invisible forever .,0,objective,意外的结果表明，被忽略的遗嘱并不能永远看不见。,The unexpected results show that the neglected will cannot be visible forever.
"the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . .",1,subjective,小时使您以角色的方式与自己的生活相同，并且体验深刻。这是电影应该是什么。。。,Hours make you the same as your own life and have a profound experience.This is what the movie should be.EssenceEssence
a literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed .,1,subjective,文学侦探的故事仍然是一个侦探故事，而whodunit的狂热者不会失望。,"The story of literary detectives is still a detective story, and the enthusiasts of Whodunit will not be disappointed."
"woody allen plays val waxman , a film director , who was once big in the 1970 's and 1980 's , but has now has been reduced to directing tv commercials .",0,objective,伍迪·艾伦（Woody Allen）扮演电影导演瓦克斯曼（Val Waxman），他曾经在1970年和1980年代曾经很大，但现在已经沦为导演电视广告。,"Woody Allen plays film director Val Waxman. He used to be very big in 1970 and 1980, but now he has become a director TV advertisement."
"es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprenderM-a .",1,subjective,Es divertida，视觉症状远离肠内。简单的y sencillamente te sorprenderm-a。,"ES DIVERTIDA, visual symptoms are far from the intestine.Simple Y SenCillamente Te Sorprenderm-A."
"he was arrested for dealing drugs , he spent five years in jail and was banned from france for two years .",0,objective,他因交易毒品而被捕，他在监狱中呆了五年，被禁止在法国被禁止两年。,He was arrested for trading drugs. He stayed in prison for five years and was banned from being banned for two years in France.
kapur 's contradictory feelings about his material result in a movie that works against itself .,1,subjective,卡普尔对他的材料的矛盾情绪导致一部与自身作用的电影。,Capur's contradictions about his materials led to a movie that played with himself.
"with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity .",1,subjective,随着八月的狗日，将电影的这只狗视为高湿度的电影。,"With the Dog Day in August, the dog's dog is regarded as a high humidity movie."
"throughout nearly a decade she experiences forbidden love , religion , near-death experiences , drugs , starvation , and how it feels to be loved .",0,objective,在将近十年的时间里，她经历了禁忌的爱，宗教，近乎死亡的经历，毒品，饥饿以及被爱的感觉。,"For nearly ten years, she has experienced taboo love, religion, almost death experience, drugs, hunger, and feeling of being loved."
"kiarostami profoundly displays uganda 's life and culture through his touristy pictures , as deceptively simple as the alphabet",1,subjective,Kiarostami通过他的旅游图片深刻地展示了乌干达的生活和文化，就像字母一样简单,"Kiaarostami deeply shows the life and culture of Uganda through his travel pictures, just as simple as the letter"
"it 's like a `` big chill `` reunion of the baader-meinhof gang , only these guys are more harmless pranksters than political activists .",1,subjective,它就像一个``大冷的''团伙团聚，只有这些家伙比政治活动家更加无害恶作剧。,"It is like a `` `` `` `` `` gang gang reunion, only these guys are more harmless than political activists."
an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st . petersburg 's hermitage museum .,1,subjective,一部迷人的电影，展现了过去的大胆之旅，并在其温暖的拥抱中充满了街内文化文物的赏金。彼得斯堡的冬宫博物馆。,"A charming movie shows a bold journey in the past, and is full of bounty of cultural relics on the street in its warm hug.Winter Palace Museum in Petersburg."
"a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .",1,subjective,很像它投射到屏幕上的想象运动 - 响亮，暴力和无意识。,"It's like the imagination movement it projected on the screen -loud, violent and unconscious."
obstacles are too easily overcome and there is n't much in the way of character development in the script .,1,subjective,障碍太容易克服了，脚本中的角色发展方式也没有太多。,"Obstacles are too easy to overcome, and there are not many role development methods in the script."
"fun , flip and terribly hip bit of cinematic entertainment .",1,subjective,有趣的，翻转和令人难以置信的电影娱乐。,"Interesting, turning and incredible movie entertainment."
"the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band .",1,subjective,故事。。。对唱片行业的真正荒谬和倾向于讽刺和启示，具有启发性，具有讽刺意味的态度。这也证明了乐队的完整性和视野。,story.EssenceEssenceThe real ridiculousness and inspiration of the record industry are inspiring and ironic.This also proves the integrity and vision of the band.
