text,label,label_text,translation,back_translation
"all the actors are good in pauline & paulette but van der groen , described as 'belgium 's national treasure , ' is especially terrific as pauline .",1,subjective,"Semua pelakon hebat dalam Pauline & Paulette tetapi Van Der Groen, yang digambarkan sebagai 'harta kebangsaan Belgium,' sangat hebat sebagai Pauline.","All the actors are great in Pauline & Paulette but Van Der Groen, portrayed as the 'national treasure of Belgium,' is outstanding as Pauline."
"in the ensuing chaos , inez discovers the thorny side of true love and that finding one 's soul mate is never quite what you 'd expect .",0,objective,"Dalam kekacauan yang berlaku, Inez menemui sisi berduri cinta sejati dan bahawa mencari jodoh sejati tidak pernah seperti yang anda jangkakan.","In the midst of chaos, Inez finds the thorny side of true love and realizes that finding true soulmate is never as expected."
"a bad day becomes worse by the hour and to top it off , the toilet wo n't flush .",0,objective,"Sebuah hari yang buruk menjadi lebih teruk dengan setiap jam dan untuk memburukkan keadaan, tandas tidak boleh 'flush'.","A bad day gets worse with every passing hour, and to top it off, the toilet won't flush."
their race against the clock to find the precious stones ultimately unravels a plot to distribute a deadly new weapon of war .,0,objective,Perlumbaan mereka melawan masa untuk mencari batu-batu berharga akhirnya membuka plot untuk mengedarkan senjata baru yang mematikan.,Their race against time to find valuable stones has eventually led to a plot to distribute new deadly weapons.
chon then travels to new york for roy o'bannon ( owen wilson ) .,0,objective,Chon kemudian melancong ke New York untuk Roy O'Bannon (Owen Wilson).,Chon then travels to New York with Roy O'Bannon (Owen Wilson).
r xmas offers a poetic and profane ambiguity that 's vintage ferrara .,1,subjective,r xmas menawarkan keambiguan puisi dan yang jahat yang merupakan khas Ferrara.,r xmas offers the ambiguity of poetry and the evil that is typical of Ferrara.
"peter parker must now juggle three things in his life ; his new job at the local newspaper under a perpetually on-edge employer , his battle against the evil green goblin , and his fight to win the affections of beautiful classmate mary jane watson , against none other than his best friend harry osborn , son of norman osborn !",0,objective,"Peter Parker kini perlu menyeimbangkan tiga perkara dalam hidupnya; pekerjaan baru di suratkhabar tempatan di bawah majikannya yang sentiasa tegang, pertempurannya dengan goblin hijau jahat, dan usahanya untuk memenangi hati rakan sekelas yang cantik, Mary Jane Watson, berlawan dengan sahabat baiknya Harry Osborn, anak Norman Osborn!","Peter Parker now has to balance three things in his life; a new job at the local newspaper under his always tense boss, his battle with the evil Green Goblin, and his efforts to win the heart of the beautiful classmate, Mary Jane Watson, competing against his best friend, Harry Osborn, son of Norman Osborn!"
salma goes native and she 's never been better in this colorful bio-pic of a mexican icon .,1,subjective,Salma beralih kepada suasana tempatan dan dia tidak pernah lebih baik dalam filem biografi berwarna mengenai ikon Mexico ini.,Salma embraced the local vibes and she has never been better in this colorful biographical film about this Mexican icon.
seldom has a movie so closely matched the spirit of a man and his work .,1,subjective,Jarang sekali filem begitu tepat dengan semangat seseorang dan hasil kerjanya.,Rarely does a film capture someone's spirit and work so accurately.
lapd detective sergeant mitch preston cares only about doing his job and nailing crooks .,0,objective,"Sersan penyiasat detektif LAPD, Mitch Preston, hanya peduli tentang menjalankan tugasnya dan menangkap penjahat.","LAPD detective sergeant, Mitch Preston, only cares about carrying out his duties and catching criminals."
a cautionary tale about the folly of superficiality that is itself endlessly superficial .,1,subjective,sebuah cerita peringatan tentang kebodohan keserampangan yang pada hakikatnya adalah secara berterusan serampangan.,A cautionary tale about the recklessness of foolishness that fundamentally continues to be reckless.
"as a singular character study , it 's perfect . it 's also the year 's sweetest movie .",1,subjective,"Sebagai satu kajian watak tunggal, ia sempurna. Ini juga filem paling manis tahun ini.","As a single character study, it is perfect. It is also the sweetest film of the year."
the trappings of i spy are so familiar you might as well be watching a rerun .,1,subjective,Barangan-barangan dalam permainan i spy begitu dikenali sehingga anda seolah-olah sedang menonton ulangan.,The items in the game i spy are so well-known that you feel like you're watching a rerun.
. . . a good film that must have baffled the folks in the marketing department .,1,subjective,Filem yang bagus yang pasti membuatkan orang-orang di jabatan pemasaran terkejut.,A great movie that will surely surprise people in the marketing department.
. . . a poignant and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life .,1,subjective,"... sebuah naratif yang menyentuh dan berkuasa yang mendedahkan bahawa membaca, menulis, dan berhitung bukanlah satu-satunya subjek yang perlu dipelajari dalam kehidupan.","... a touching and empowering narrative that reveals that reading, writing, and arithmetic are not the only subjects that need to be learned in life."
"this will cause tremendous natural disasters , wiping out life as we know it .",0,objective,"Ini akan menyebabkan bencana alam yang besar, memusnahkan kehidupan sebagaimana yang kita kenali.","This will cause a major natural disaster, destroying life as we know it."
"told from the point of view from archie ( qualls ) , a comic book collector , this is the story of a rivalry between two comic book shop owners .",0,objective,"Diceritakan dari sudut pandang Archie (Qualls), seorang pengumpul buku komik, ini adalah kisah persaingan antara dua pemilik kedai buku komik.","Narrated from the point of view of Archie (Qualls), a comic book collector, this is a tale of competition between two comic book store owners."
"she meets a mysterious man ( mark wahlberg ) , who tells her that the money was really his , and he wants it back , seemingly convinced that she 's hiding the cash .",0,objective,"Dia bertemu dengan seorang lelaki misteri (Mark Wahlberg), yang memberitahunya bahawa wang itu sebenarnya miliknya, dan dia mahu kembalikan semula, seolah-olah yakin bahawa dia sedang menyembunyikan wang tersebut.","He met a mysterious man (Mark Wahlberg), who told him that the money actually belonged to him, and he wanted it back, as if he was sure that he was hiding the money."
"when the predatory couple manipulates a `` legal `` real estate transaction that turns into a hostile possession of the manor house , he temporarily loses his mind , leaving his family but not the farm .",0,objective,"Apabila pasangan pemangsa memanipulasi transaksi hartanah ""legal"" yang berubah menjadi penyitaan bersifat musuh hingga ke rumah besar, dia sementara waktu kehilangan akal, meninggalkan keluarganya tetapi tidak ladangnya.","When predatory couples manipulate ""legal"" property transactions that turn into hostile seizures up to the big house, he momentarily loses his mind, leaving his family but not his field."
the comet hale-bopp is shooting across the sky for the last time in 4000 years .,0,objective,Komet Hale-Bopp sedang melintasi langit untuk kali terakhir dalam 4000 tahun.,Comet Hale-Bopp is crossing the sky for the last time in 4000 years.
"the film `` mnemosyne `` is based on the ancient poem `` thunder , perfect mind `` , a visual journey of the human race , exploring where we have been and what we can become .",0,objective,"Filem ""mnemosyne"" adalah berdasarkan puisi kuno ""thunder, perfect mind"", sebuah perjalanan visual manusia, meneroka di mana kita telah berada dan apa yang kita boleh jadi.","The film ""mnemosyne"" is based on the ancient poem ""thunder, perfect mind"", a visual journey of humanity, delving into where we are and what we can become."
"impresses as a skillfully assembled , highly polished and professional adaptation . . . just about as chilling and unsettling as 'manhunter ' was .",1,subjective,"Mengesankan sebagai adaptasi yang dirakit dengan mahir, sangat diasah, dan profesional... hampir sama menyeramkan dan mengganggu seperti 'manhunter'.","Impressive as an expertly assembled adaptation, finely tuned, and professional... almost as chilling and disturbing as 'Manhunter'."
"suk , a korean martial artist , brought up by the organization since early childhood , is the man they trust to fight these 'special ' matches .",0,objective,"Suk, seorang ahli seni bela diri Korea, dibesarkan oleh organisasi sejak kecil, adalah orang yang dipercayai untuk bertarung dalam pertandingan 'khas' ini.","Suk, a Korean martial artist, raised by the organization since childhood, is the person trusted to fight in this 'special' match."
sidney is a writer who 's just left her l . a . times music review gig to edit new york hip-hop magazine xxl .,0,objective,"Sidney adalah seorang penulis yang baru saja meninggalkan pekerjaannya sebagai pengulas muzik di Los Angeles Times untuk mengedit majalah hip-hop New York, XXL.","Sidney is a writer who has just left his job as a music reviewer at the Los Angeles Times to edit the New York hip-hop magazine, XXL."
"there is a knock on the door and harry forces mitchell to 'wait ' in the closet , and not to make a sound .",0,objective,"Ada ketukan pada pintu dan Harry memaksa Mitchell untuk 'menunggu' dalam almari, dan jangan membuat bunyi.","There was a knock on the door, and Harry forced Mitchell to 'wait' in the closet, and not make a sound."
"when they try to collect a debt from the boss of a rival gang , a fight erupts and jie shoots the gang-boss .",0,objective,"Apabila mereka cuba mengutip hutang dari bos kumpulan gang saingan, pergaduhan berlaku dan Jie menembak bos kumpulan gang tersebut.","When they tried to collect debt from the rival gang leader, a fight broke out and Jie shot the gang leader."
"lucky break is perfectly inoffensive and harmless , but it 's also drab and inert .",1,subjective,"""Peluang bertuah adalah sangat tidak mengancam dan tidak berbahaya, tetapi juga membosankan dan tidak bergerak.""","""Lucky opportunities are very non-threatening and harmless, but also boring and stagnant."""
a malediction passed from generation to generation has it that any woman in her family who sings will die .,0,objective,Sebuah kutukan yang diwariskan dari generasi ke generasi menyatakan bahawa wanita dalam keluarganya yang menyanyi akan mati.,A curse passed down from generation to generation states that women in their family who sing will die.
"it includes practical advice for success in the world of freelance office support from dana clark , peoplemovin . com 's",0,objective,"Ia termasuk nasihat praktikal untuk kejayaan dalam dunia sokongan pejabat bebas dari Dana Clark, peoplemovin.com's.","It includes practical advice for success in the world of freelance office support from Dana Clark, of peoplemovin.com."
the plot convolutions ultimately add up to nothing more than jerking the audience 's chain .,1,subjective,Plot yang rumit pada akhirnya hanya menjurus kepada suatu yang tidak lebih dari sekadar mempermainkan penonton.,A complex plot ultimately only leads to something that is nothing more than simply playing with the audience.
the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh 's rise up the social ladder .,1,subjective,Jurutera berwarna itu menyia-nyiakan masanya pada suasana daripada menaiki tangga sosial yang tidak masuk akal dengan kenaikan Ganesh.,The colored engineer wasted his time on an environment of climbing a social ladder that was unreasonable with Ganesh's ascension.
"maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is .",1,subjective,"Mungkin ini adalah pembuatan filem formula, tetapi tidak ada yang salah dengan itu jika filem itu dibuat dengan baik dan ini adalah salah satunya.","This might be a formulaic film, but there's nothing wrong with it if the film is made well, and this is one of them."
martin van zandt ( victor garber ) is assigned the unenviable task of investigating the crime and finding someone to hold responsible .,0,objective,Martin van Zandt (diperankan oleh Victor Garber) diberi tugas yang tidak diingini untuk menyiasat jenayah dan mencari orang yang bertanggungjawab.,Martin van Zandt (played by Victor Garber) is given the unwanted task of investigating crimes and finding the person responsible.
"weaves a spell over you , with its disturbingly close-up look at damaged psyches and its subtle undercurrents of danger . but its awkward structure keeps breaking the spell .",1,subjective,"Filem ini menenun pesona atas diri anda, dengan pandangannya yang sangat dekat terhadap psiki yang rosak dan arus bawah halus kebahayaan. Tetapi strukturnya yang janggal terus memecahkan pesona tersebut.","This movie weaves a charm over you, with its very close look at the damaged psyche and subtle undercurrents of danger. However, its peculiar structure continues to break that spell."
dense and enigmatic . . . elusive . . . stagy and stilted,1,subjective,Padat dan misterius . . . sukar diteka . . . berlagak dan kaku,Dense and mysterious...hard to guess...pretentious and stiff
"unless you come in to the film with a skateboard under your arm , you 're going to feel like you were n't invited to the party .",1,subjective,"Melainkan jika anda datang ke filem dengan sebuah skateboard di bawah lengan anda, anda akan berasa seolah-olah anda tidak dijemput ke majlis tersebut.","Unless you come to the movie with a skateboard under your arm, you will feel as though you are not invited to the event."
"the action-packed caper revolves around a 12-year old girl who , with the help of two friends , robs the state-of-the-art bank where her mother works to acquire the cash needed for a costly operation to save her dying father .",0,objective,"Kisah seru tersebut berkisar mengenai seorang gadis berusia 12 tahun yang, dengan bantuan dua orang temannya, merampok bank berteknologi tinggi di mana ibunya bekerja untuk mendapatkan wang yang diperlukan bagi operasi yang mahal untuk menyelamatkan bapanya yang sedang sekarat.","The thrilling story revolves around a 12-year-old girl who, with the help of two of her friends, robs a high-tech bank where her mother works to get the money needed for an expensive operation to save her dying father."
it 's a rosy coming-of-age romp that refuses to see the horror even in the severed heads from the guillotine .,1,subjective,Ini adalah satu kisah menghibur yang menolak untuk melihat kekejaman walaupun pada kepala yang dipenggal oleh guillotine.,This is an entertaining story that refuses to look at cruelty even when facing a head being guillotined.
"offers a pleasant , challenging and quirky puzzle well worth working out .",1,subjective,"Menawarkan teka-teki yang menyeronokkan, mencabar dan unik yang berbaloi diselesaikan.","Offering fun, challenging, and unique riddles that are worth solving."
the fetid underbelly of fame has never looked uglier .,1,subjective,Bahagian bawah yang busuk daripada kemasyhuran tidak pernah kelihatan lebih hodoh.,The rotten underside of fame has never looked uglier.
remember when bond had more glamour than clamor ? no more .,1,subjective,Ingat zaman di mana Bond lebih glamor daripada keributan? Tidak lagi.,Remember the time when Bond was more glamorous than the chaos? Not anymore.
a historical epic with the courage of its convictions about both scope and detail .,1,subjective,epik sejarah dengan keberanian tentang skop dan butiran yang dimiliki.,Epic historical with boldness about the scope and details it possesses.
three friends get together and bury a box making a pact to open it at midnight at their high school graduation .,0,objective,Tiga sahabat berkumpul dan mengubur sebuah kotak sambil membuat perjanjian untuk membukanya tengah malam pada majlis graduasi sekolah menengah mereka.,Three friends gathered and buried a box while making an agreement to open it at midnight during their high school graduation ceremony.
"after spending the night in the wilderness , sarah runs into peter , a survivalist type dressed in full combat gear , who promises to lead her out of the woods .",0,objective,"Selepas menghabiskan malam di hutan belantara, Sarah bertemu dengan Peter, seorang survivalis yang berpakaian lengkap dengan perlengkapan tempur, yang berjanji untuk membawa dia keluar dari hutan.","After spending the night in the wilderness, Sarah met Peter, a survivalist dressed in full combat gear, who promised to lead her out of the forest."
"a year after her long time boyfriend showed up at his surprise birthday party with an uninvited date , laura hits rock bottom and decides to try her luck at a dating agency .",0,objective,"Setahun selepas teman lelaki yang lama muncul di parti ulang tahun kejutannya dengan jemputan tanpa izin, Laura merasa terpuruk dan memutuskan untuk mencuba nasib dengan agensi kencan.","A year after her old male friend reappeared at her surprise birthday party uninvited, Laura felt down and decided to try her luck with a dating agency."
"given the circumstances , kyle might have been acquitted on the grounds of temporary insanity or perhaps even convicted of the lesser charge of manslaughter , but the fact that a federal policeman was also killed in the shooting , albeit accidentally , sent kyle to marquezas .",0,objective,"Diberi keadaan itu, kemungkinan Kyle telah dibebaskan atas alasan gila sementara atau mungkin malah disabitkan dengan tuduhan pembunuhan tidak sengaja, tetapi hakikat bahawa seorang pegawai polis persekutuan juga terbunuh dalam insiden tembak-menembak itu, walaupun secara tidak sengaja, menghantar Kyle ke Marquezas.","Given that situation, it is possible that Kyle has been acquitted on grounds of temporary insanity or maybe even convicted of involuntary manslaughter, but the fact that a federal police officer was also killed in the shooting incident, albeit accidentally, sent Kyle to Marquezas."
"a beautiful story of love , loss and unexpected reunions , unravels in one weekend .",0,objective,"Sebuah cerita indah tentang cinta, kehilangan, dan pertemuan yang tidak dijangka, terungkai dalam satu hujung minggu.","A beautiful story about love, loss, and unexpected meetings, unwinding in a single weekend."
you do n't know whether to admire the film 's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,1,subjective,Anda tidak tahu sama ada untuk kagum pada sifat megah filem itu dan menyebutnya sebagai klasik atau terganggu dengan ketiadaan laju yang ketara. atau kedua-duanya.,"You may be unsure whether to be impressed by the grandeur of the film and call it a classic or be bothered by its noticeable lack of pace, or both."
"after two years seperated , they are mysteriously joined together to solve a case on spooky island .",0,objective,"Selepas dua tahun berpisah, mereka secara misterinya bersatu kembali untuk menyelesaikan sebuah kes di Pulau Seram.","After two years apart, they mysteriously reunited to solve a case on Seram Island."
"a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions .",1,subjective,"sebuah komedi romantis, ya, tetapi dengan watak-watak yang memikirkan dan bercakap mengenai matlamat mereka, dan sedang membuat keputusan yang sukar.","A romantic comedy, yes, but with characters who are thoughtful and discussing their goals, and making tough decisions."
"and yet , as we discover , these kids are smarter than their actions would let on . . .",0,objective,"namun, sebagaimana yang kita dapati, kanak-kanak ini lebih bijak daripada tindakan mereka yang terlihat. . .","Nevertheless, as we have found, this child is wiser than their actions suggest."
"ripped of her humanity , testud 's christine becomes a working stiff of greek proportions .",1,subjective,"Dicabut kemanusiaannya, Christine Testud menjadi pekerja keras sebesar proporsi Yunani.","Stripped off her humanity, Christine Testud became a hard worker of Greek proportions."
it 's the kind of pigeonhole-resisting romp that hollywood too rarely provides .,1,subjective,Ini adalah jenis hiburan yang menarik yang jarang sekali diberikan oleh Hollywood.,This is an interesting type of entertainment that is rarely provided by Hollywood.
"despite juliet stevenon 's attempt to bring cohesion to pamela 's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs .",1,subjective,"Walaupun cubaan Juliet Stevenon untuk membawa kohesi kepada kehidupan bergelincir emosi Pamela, ia tidak mencukupi untuk memberi filem itu keanjalan yang sangat diperlukan.","Although Juliet Stevenson's attempt to bring cohesion to Pamela's emotionally slippery life, it is not sufficient to provide the film with the necessary rigidity."
"more of the same from taiwanese auteur tsai ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films .",1,subjective,"Lebih banyak daripada yang sama daripada tokoh auteur Taiwan Tsai Ming-Liang, yang merupakan berita baik kepada sesiapa yang terpesona dengan pesona manis dan melankolis dari filem-filem terdahulunya yang unik.","More of the same from Taiwanese auteur Tsai Ming-Liang, which is good news for anyone captivated by the sweet and melancholic charm of his unique previous films."
"after an assassination attempt on the life of senator padme amidala ( natalie portman ) , jedi obi-wan kenobi ( ewan mcgregor ) and his padawan learner anakin skywalker ( hayden christensen ) are sent to investigate .",0,objective,"Selepas cubaan pembunuhan ke atas senator Padme Amidala (Natalie Portman), Jedi Obi-Wan Kenobi (Ewan McGregor) dan muridnya Anakin Skywalker (Hayden Christensen) dihantar untuk menyiasat.","After an assassination attempt on Senator Padme Amidala (Natalie Portman), Jedi Obi-Wan Kenobi (Ewan McGregor) and his student Anakin Skywalker (Hayden Christensen) are sent to investigate."
"when a depressed marketing executive goes to a psychiatrist for help , he discovers the doctor is crazier than he is .",0,objective,"Apabila seorang eksekutif pemasaran yang sedang mengalami kemurungan pergi berjumpa pakar psikiatri untuk mendapatkan bantuan, dia dapati bahawa doktor itu lebih gila daripada dirinya.","When a marketing executive who is experiencing depression goes to meet a psychiatrist for help, he finds that the doctor is crazier than he is."
"although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love .",1,subjective,"Walaupun melodramatik dan boleh diramalkan, komedi romantis ini meneroka persahabatan antara lima Filipino-Amerika dan usaha mereka dengan penuh bersemangat untuk mencari cinta.","Although melodramatic and predictable, this romantic comedy explores the friendship between five Filipino-Americans and their passionate efforts to find love."
"throughout this time , their lives have been entwined with the fate of aboriginal people during times of war , disease and controversial government removalist policies .",0,objective,"Sepanjang masa ini, kehidupan mereka telah terjalin dengan nasib orang asli semasa zaman perang, wabak penyakit, dan dasar penyingkiran kerajaan yang kontroversial.","Throughout time, their lives have been intertwined with the fate of indigenous people during times of war, disease outbreaks, and controversial government displacement policies."
"it 's all gratuitous before long , as if schwentke were fulfilling a gross-out quota for an anticipated audience demographic instead of shaping the material to fit the story .",1,subjective,"Semuanya menjadi berlebihan tidak lama kemudian, seolah-olah Schwentke sedang memenuhi kuota keseronokan kasar untuk golongan demografi penonton yang dijangkakan daripada membentuk bahan untuk sesuai dengan cerita.","Everything became exaggerated shortly thereafter, as if Schwentke was fulfilling the quota of rough fun for the anticipated audience demographic rather than forming material to suit the story."
"sillier , cuter , and shorter than the first ( as best i remember ) , but still a very good time at the cinema .",1,subjective,"Lebih bodoh, lebih comel, dan lebih pendek daripada yang pertama (sebagaimana yang saya ingat), tetapi masih merupakan masa yang sangat baik di pawagam.","Dumber, cuter, and shorter than the first one (as far as I can remember), but still a very good time at the movies."
"but a fictitious geoffrey buonardi , with the same paintings and an inventive back story , can become the darling of the art world .",0,objective,"tetapi seorang Geoffrey Buonardi yang fiktif, dengan lukisan yang sama dan sebuah cerita latar yang inovatif, boleh menjadi pujaan dunia seni.","However, a fictional Geoffrey Buonardi, with the same painting and an innovative backstory, could become a darling of the art world."
"although the level of the comedy declines as the movie proceeds , there 's no denying the fun of watching de niro and crystal having fun .",1,subjective,"Walaupun tahap komedi menurun seiring dengan berjalannya filem, tidak dapat dinafikan keseronokan menonton De Niro dan Crystal berseronok.","Although the level of comedy decreases as the film progresses, it cannot be denied the enjoyment of watching De Niro and Crystal having fun."
"resident evil is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail .",1,subjective,"Resident Evil bukanlah produk dari pendahulunya di filem sebanyak campuran MTV, histeria gula, dan PlayStation.","Resident Evil is not a product of its predecessors in the film as much as a mixture of MTV, sugar hysteria, and PlayStation."
an undistinguished attempt to make a classic theater piece cinematic .,1,subjective,sebuah percubaan yang tidak membanggakan untuk membuat sebuah karya teater klasik menjadi sinematik.,An unsuccessful attempt to make a classic theater work cinematic.
"clearly in over his head with both assignments , landon is forced to ask jamie for help .",0,objective,"Jelas terlalu sibuk dengan kedua-dua tugasan itu, Landon terpaksa meminta bantuan Jamie.","Too occupied with both tasks, Landon had to ask for Jamie's help."
a quirky noir film crammed full of wonderful characters made memorable by excellent acting .,1,subjective,Filem noir yang aneh penuh dengan watak-watak menarik yang dikenang dengan lakonan cemerlang.,A strange film noir full of interesting characters remembered for their brilliant performances.
"`` lovely and amazing is a story about real people . these people are insecure about their lives . they are n't convinced that there 's some inner beauty about them . they see themselves as i suspect most people do , mostly for the flaws . however , these are still",1,subjective,"""lovely and amazing"" adalah sebuah kisah tentang orang-orang sebenar. Orang-orang ini merasa tidak yakin tentang kehidupan mereka. Mereka tidak yakin bahawa terdapat kecantikan dalaman pada diri mereka. Mereka melihat diri mereka seperti yang saya sangka kebanyakan orang lakukan, kebanyakannya adalah tentang kekurangan. Walau bagaimanapun, mereka masih","""lovely and amazing"" is a story about real people. These people feel uncertain about their lives. They are unsure that there is inner beauty within themselves. They see themselves as I suspect most people do, mostly about shortcomings. However, they still"
"adolescents will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a 'topless tutorial service . '",1,subjective,"Remaja akan dilayan dengan baik oleh filem yang menggabungkan kelucuan dan slapstick ini, walaupun yang lebih berfikiran lucah mungkin akan kecewa dengan kesederhanaan filem yang menampilkan 'perkhidmatan tutorial tanpa baju'.","Teens will be entertained by this movie that combines humor and slapstick well, although those with a more mature mindset may be disappointed by the film's simplicity in featuring a 'shirtless tutorial service'."
"their only solid lead seems to be joanne , a young prostitute , whose own baby provides a link .",0,objective,"Satu-satunya petunjuk kukuh mereka nampaknya adalah Joanne, seorang pelacur muda, yang bayinya sendiri memberikan hubungan.","Their only firm lead seems to be Joanne, a young prostitute, whose own baby provides the connection."
"even as i valiantly struggled to remain interested , or at least conscious , i could feel my eyelids . . . getting . . . very . . . heavy . . .",1,subjective,"Walaupun saya berjuang dengan gigih untuk tetap berminat, atau sekurang-kurangnya sedar, saya boleh merasai kelopak mata saya... menjadi... sangat... berat...","Although I struggled hard to stay interested, or at the very least conscious, I could feel my eyelids... becoming... very... heavy..."
"stefan balsiger is a congenial , average councillor to the swiss embassy in havanna .",0,objective,Stefan Balsiger adalah seorang wakil konsul yang ramah dan sederhana di kedutaan Swiss di Havana.,Stefan Balsiger is a friendly and humble deputy consul at the Swiss embassy in Havana.
once you have walked into april 's shower you can never leave .,0,objective,"Setelah anda memasuki hujan bulan April, anda tidak akan pernah dapat meninggalkannya.","Once you enter the April showers, you will never be able to leave it."
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack,1,subjective,sebuah gelagat yang kejam tetapi lucu pada komedi remaja yang penuh dengan trik sinematik yang kreatif dan susunan lagu yang menggemparkan secara ironik,A cruel yet funny behavior on a teenage comedy filled with creative cinematic tricks and a shockingly ironic soundtrack.
the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting .,1,subjective,Pengalaman menonton animasi CGI lama gaya blobby dalam format superbesar ini agak surreal untuk menarik perhatian.,Watching an old blobby-style CGI animation in a super-large format is quite surreal and attention-grabbing.
"critics need a good laugh , too , and this too-extreme-for-tv rendition of the notorious mtv show delivers the outrageous , sickening , sidesplitting goods in steaming , visceral heaps .",1,subjective,"Kritik juga perlu berseronok, dan interpretasi yang terlalu ekstrem untuk ditayangkan di TV dari rancangan MTV yang terkenal ini memberikan barang-barang yang menggelikan, menjijikkan, dan memecahkan mahar di dalam timbunan berbau.","Criticism also needs to be fun, and the extreme interpretations unfit for TV from this famous MTV show provide absurd, disgusting, and dowry-breaking items in the smelly heap."
"still , as the camp 's highest-ranking american officer , he commands his fellow inmates , keeping a sense of honor alive in a place where honor is easy to destroy , all under the dangerous , ever-watchful eye of ss major wilhelm visser .",0,objective,"Walaupun demikian, sebagai pegawai Amerika yang paling berpangkat tinggi dalam kem tersebut, beliau mengarahkan teman sepenjaranya, mengekalkan rasa kehormatan di tempat di mana kehormatan mudah hancur, semuanya di bawah pengawasan berbahaya dan sentiasa waspada oleh SS Major Wilhelm Visser.","Nevertheless, as the highest-ranking American officer in the camp, he directed his fellow prisoners to maintain a sense of honor in a place where honor could easily shatter, all under the watchful eye and constant vigilance of SS Major Wilhelm Visser."
"an amalgam of several edgar allan poe stories , and a mixture of comedy , horror and musical genres .",0,objective,"satu campuran beberapa cerita edgar allan poe, dan gabungan genre komedi, seram, dan muzikal.","a mixture of several Edgar Allan Poe stories, combining the genres of comedy, horror, and musical."
eddie is investigated and forced to exile himself from his family until the matter is dealt with .,0,objective,Eddie disiasat dan dipaksa mengasingkan diri daripada keluarganya sehingga perkara itu diselesaikan.,Eddie was interrogated and forced to isolate himself from his family until the matter was resolved.
"re-formed by a coded message to their web site , a group of animal rights activists set off to free an imprisoned colleague from a terrifying ordeal .",0,objective,"Sebuah kumpulan aktivis hak haiwan yang dipulihkan oleh mesej berkod ke laman web mereka, bergegas untuk membebaskan rakan seperjuangan yang dipenjarakan daripada kesusahan yang menakutkan.","A group of animal rights activists restored by a coded message to their website, rushing to free incarcerated comrades from the terrifying ordeal."
"the situation brews to a head when a sneak collector , conan ( masterson ) discovers a large collection of perfectly-preserved classic comics , leading the two shops to vie to acquire them , along with a `` villain `` ( elwes ) who hopes to steal them first .",0,objective,"Keadaan menjadi tegang apabila seorang pengumpul antik, Conan (Masterson), menemui koleksi besar komik klasik yang masih kekal, menyebabkan kedua-dua kedai bersaing untuk mendapatkannya, bersama dengan seorang ""penjahat"" (Elwes) yang berharap untuk mencurinya terlebih dahulu.","Tension rises when an antique collector, Conan (Masterson), discovers a large collection of classic comics that are still intact, causing both shops to compete to acquire them, along with a ""villain"" (Elwes) hoping to steal them first."
"with terry in the corner office , you 'll never be late for the morning meeting again .",0,objective,"Dengan Terry di pejabat pojok, kamu tidak akan lewat untuk mesyuarat pagi lagi.","With Terry at the corner office, you won't be late for morning meetings anymore."
"then the trouble it & # 180 ; s only stars , with betrayals , bounty killers , hostile indians and the mystery ghost who guard the gold mine .",0,objective,"Kemudian masalahnya hanya bintang-bintang, dengan pengkhianatan, pembunuh upah, Indian yang bermusuhan, dan hantu misteri yang menjaga lombong emas.","Then the problem is only stars, with betrayal, hired killers, hostile Indians, and mysterious ghosts guarding the gold mine."
a tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .,1,subjective,drama tayangan pengisytiharan mengenai peranan imaginasi yang menakjubkan dalam perkembangan jiwa dua remaja yang suka mencabar.,A TV drama that focuses on the declaration of the astonishing role of imagination in the development of two challenging teenagers' souls.
the movie weighs no more than a glass of flat champagne .,1,subjective,Filem itu tidak lebih berat daripada seulas arak champan rata.,The movie is no heavier than a flat of champagne.
suffers from over-familiarity since hit-hungry british filmmakers have strip-mined the monty formula mercilessly since 1997 .,1,subjective,Mengalami kemerosotan karena pembuat filem British yang rakus kejayaan telah mengeksploitasi formula Monty tanpa belas kasihan sejak tahun 1997.,Experiencing a decline due to British filmmakers eager for success who have mercilessly exploited the Monty formula since 1997.
"the tabloids go crazy for the new girl on the cell block , and roxie finally becomes a star .",0,objective,"Akhbar gosip menjadi gila dengan gadis baru di blok sel, dan Roxie akhirnya menjadi seorang bintang.","The gossip newspapers went crazy over the new girl in the cell block, and Roxie finally became a star."
