text,label,label_text,translation,back_translation
"a very slow , uneventful ride around a pretty tattered old carousel .",0,negative,Menunggang kuda putar yang agak perlahan di sekitar kuda putar lama yang serabut cantik.,"Riding a carousel horse quite slowly around the old, beautifully-worn carousel horse."
jackson is always watchable .,1,positive,Jackson sentiasa menarik untuk ditonton.,Jackson is always interesting to watch.
showtime is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation .,1,positive,Showtime adalah filem yang menarik dengan skor yang berdenyut dan beberapa lagu yang bertenaga untuk tanda baca yang tepat.,Showtime is an engaging film with a pulsating score and some energetic songs for the right punctuation marks.
mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything .,0,negative,Filem MIB II adalah filem yang membolehkan penonton untuk tertidur sebentar atau membuat beberapa larian ke gerai makanan dan/atau tandas tanpa berasa seperti dia atau dia telah terlepas sesuatu.,The movie MIB II is a film that allows viewers to take a short nap or make a few trips to the food stall and/or restroom without feeling like they have missed something.
"... bright , intelligent , and humanly funny film .",1,positive,"filem yang ceria, cerdas, dan lucu secara manusiawi.","a cheerful, intelligent, and humanely funny movie."
too bad kramer could n't make a guest appearance to liven things up .,0,negative,Sungguh malang Kramer tidak dapat membuat penampilan tetamu untuk menghidupkan suasana.,It's really unfortunate that Kramer couldn't liven up the atmosphere by entertaining the guests.
"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",1,positive,"300 tahun sejarah dan budaya Russia yang dimampatkan ke dalam aliran kesedaran yang berkelebat, lancar, dan mewah.","300 years of Russian history and culture compressed into a fleeting, smooth, and luxurious stream of consciousness."
the modern remake of dumas 's story is long on narrative and -lrb- too -rrb- short on action .,0,negative,Kisah moden semulaan cerita Dumas ini panjang dalam naratif tetapi -lrb- terlalu -rrb- pendek dalam aksi.,The modern retelling of this Dumas story is long in narrative but short in action.
seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory .,0,negative,Seagal sangat bodoh dalam cuba untuk mengekalkan sisa-sisa kemasyhuran 'chopsocky' usangnya.,Seagal is very foolish in trying to maintain the remnants of his outdated 'chopsocky' fame.
"the enjoyable undercover brother , a zany mix of saturday night live-style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .",1,positive,"""Undercover Brother yang menyeronokkan, satu campuran gila parodi gaya Saturday Night Live, filem blaxploitation tahun 70-an, dan komedi aksi gila, memberikan banyak gelak ketawa yang semua orang boleh nikmati.""","""Undercover Brother is an entertaining mix of crazy parodies in the style of Saturday Night Live, 70s blaxploitation films, and wild action comedies, providing plenty of laughs that everyone can enjoy."""
fantastic !,1,positive,fantastik!,fantastic!
"there 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .",0,negative,"Tiada percikan inspirasi baru di situ, hanya lebih banyak perkara yang sama, dilakukan dengan kurang tenaga dan imaginasi yang ketara.","There are no sparks of new inspiration there, just more of the same things, done with less energy and noticeable imagination."
`` red dragon '' is entertaining .,1,positive,"""Red dragon"" menghiburkan.","""The red dragon"" is entertaining."
"hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound .",0,negative,"Hoffman menunggu terlalu lama untuk mengubah arah filemnya dengan tidak dijangka, dan walaupun begitu nada filemnya masih mengekalkan kualiti lembut, berkemas dan berdinding kulit.","Hoffman waited too long to unexpectedly change the direction of his film, and yet the tone of the film still maintains a quality that is soft, sleek, and well-crafted."
secretary is just too original to be ignored .,1,positive,Setiausaha terlalu asli untuk diabaikan.,The secretary is too genuine to be ignored.
"while cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem .",1,positive,"Walaupun ""Cherish"" tidak benar-benar bertahan dengan sempurna melalui transformasinya dari komedi gelap kepada thriller berlatar belakang misteri, tetapi ia masih mempunyai daya tarik yang mencukupi dan ciri-ciri watak yang menarik untuk memaafkan masalah serius tersebut.","Although ""Cherish"" did not quite hold up perfectly through its transformation from dark comedy to mystery thriller, it still has enough appeal and interesting character traits to forgive those serious issues."
the lack of naturalness makes everything seem self-consciously poetic and forced ... it 's a pity that -lrb- nelson 's -rrb- achievement does n't match his ambition .,0,negative,Ketidakaliran semula membuat segalanya kelihatan seperti puisi yang disengajakan dan dipaksa... memang disayangkan pencapaian Nelson tidak sepadan dengan ambisinya.,"The lack of flow makes everything seem like contrived and forced poetry... indeed, Nelson's achievements do not match his ambition."
graham greene 's novel of colonialism and empire is elevated by michael caine 's performance as a weary journalist in a changing world .,1,positive,Novel Graham Greene mengenai kolonialisme dan empayar ditingkatkan oleh persembahan Michael Caine sebagai seorang wartawan yang letih dalam dunia yang berubah.,Graham Greene's novel on colonialism and empire is enhanced by Michael Caine's portrayal of a weary journalist in a changing world.
"the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory .",0,negative,"Filem ini begitu teguh disusun daripada filem-filem lama sehingga ia menggunakan epilog yang tidak diperlukan sama sekali, hanya kerana ia kelihatan wajib.","This film is so tightly structured from old films that it uses an unnecessary epilogue, just because it seems mandatory."
"my big fat greek wedding is not only the best date movie of the year , it 's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss .",1,positive,"Filem perkahwinan Greek saya yang besar dan gemuk bukan sahaja filem tarikh terbaik tahun ini, tetapi juga - berani saya mengatakannya dua kali - mempesonakan - dan sepenuhnya Amerika, saya ingin tambahkan - sekeping kebahagiaan komedi.","My big fat Greek wedding movie is not only the best date movie of the year, but also - dare I say it twice - charming - and entirely American, I would like to add - a slice of happy comedy."
an off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world .,1,positive,filem yang aneh dan fantastik mengenai keperluan manusia untuk mencari hantu sebagai pemangkin bagi segala kekacauan dalam dunia.,a weird and fantastical film about the human need to search for ghosts as a catalyst for all chaos in the world.
this thing works on no level whatsoever for me .,0,negative,Benda ini tidak memberi sebarang manfaat untuk saya sama sekali.,This thing does not bring any benefit to me at all.
a selection of scenes in search of a movie .,0,negative,pilihan adegan dalam mencari filem.,scene options in searching for a movie.
one of the most gloriously unsubtle and adrenalized extreme shockers since the evil dead .,1,positive,Salah satu filem yang paling gemilang tanpa berbelit-belit dan bertenaga sejak evil dead.,"One of the most brilliant, straightforward, and energetic films since Evil Dead."
we do get the distinct impression that this franchise is drawing to a close .,0,negative,Kami mempunyai kesan yang jelas bahawa francais ini akan berakhir.,We have a clear impression that this relationship will end.
"an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .",0,negative,"Sesuatu kekacauan yang tidak suci, didorong oleh idea yang memalukan bahawa jika anda merakam sesuatu dengan rekod video yang buruk, ia mesti dilabel sebagai 'hip', 'inovatif' dan 'realistik'.","A certain unholy chaos, driven by the shameful idea that if you record something with a poor quality video, it must be labeled as 'hip', 'innovative', and 'realistic'."
"in the end , the weight of water comes to resemble the kind of soft-core twaddle you 'd expect to see on showtime 's ` red shoe diaries . '",0,negative,"Pada akhirnya, berat air menjadi seperti jenis omong kosong lemah yang anda jangka akan dilihat di ` red shoe diaries ' di Showtime.","In the end, water weight becomes like the kind of weak nonsense you expect to see in the 'Red Shoe Diaries' on Showtime."
meticulously uncovers a trail of outrageous force and craven concealment .,1,positive,secara teliti menyingkap jejak kekejaman yang luar biasa dan penyembunyian yang kerdil.,carefully uncovering traces of extraordinary cruelty and petty concealment.
"even if the ring has a familiar ring , it 's still unusually crafty and intelligent for hollywood horror .",1,positive,"Walaupun cincin itu mempunyai corak yang dikenali, ia masih sangat cerdik dan bijak untuk filem seram Hollywood.","Although the ring has a recognizable pattern, it is still very clever and wise for a Hollywood horror film."
"time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness .",1,positive,"Masa merupakan filem yang indah untuk ditonton, pandangan yang menarik dan pada masa yang sama memukau tentang kehilangan dan kesepian.","""Time is a beautiful film to watch, with interesting views that are captivating about loss and loneliness at the same time."""
a moving and weighty depiction of one family 's attempts to heal after the death of a child .,1,positive,Satu gambaran yang mendalam dan penting mengenai usaha sebuah keluarga untuk pulih selepas kematian seorang anak.,A profound and important portrayal of a family's efforts to recover after the death of a child.
it 's replaced by some dramatic scenes that are jarring and deeply out of place in what could have -lrb- and probably should have -rrb- been a lighthearted comedy .,0,negative,Ia digantikan oleh beberapa adegan dramatik yang mencolok dan sangat tidak sesuai dengan apa yang seharusnya merupakan sebuah komedi ringan.,It is replaced by several dramatic scenes that are striking and very inappropriate for what should have been a light comedy.
"even if you do n't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .",1,positive,"Walaupun anda tidak memahami apa yang sedang berlaku, ini adalah filem yang akan merangsang berjam-jam perbincangan selepas menonton, walaupun hanya untuk diingatkan siapa yang melakukan apa kepada siapa dan mengapa.","Even though you may not understand what is happening, this is a movie that will stimulate hours of discussion after watching, even if just to remind who did what to whom and why."
... watching it was painful .,0,negative,... menontonnya sangat menyakitkan.,... watching it is very painful.
"mostly honest , this somber picture reveals itself slowly , intelligently , artfully .",1,positive,"Secara umumnya jujur, gambar yang suram ini muncul secara perlahan, cerdas, dan dengan seni.","Generally speaking, this dark image emerges slowly, intelligently, and artistically."
"the story line may be 127 years old , but el crimen del padre amaro ... could n't be more timely in its despairing vision of corruption within the catholic establishment .",1,positive,"Plot cerita mungkin sudah berumur 127 tahun, tetapi el crimen del padre amaro ... tidak boleh menjadi lebih relevan dalam visinya yang putus asa mengenai rasuah dalam institusi Katolik.","The plot of the story may be 127 years old, but *el crimen del padre amaro*... cannot be more relevant in its desperate vision of corruption in the Catholic institution."
wait to see it then .,0,negative,Tunggu untuk melihatnya kemudian.,Wait to see it later.
"unless there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theater near you .",0,negative,"Melainkan jika terdapat peraturan zonasi untuk melindungi komuniti anda dari fiksyen sains yang paling membosankan, impostor akan dibuka hari ini di pawagam berdekatan anda.","Unless there is a zoning regulation to protect your community from the most boring science fiction, impostor will be shown today at a cinema near you."
"does a good job of establishing a time and place , and of telling a fascinating character 's story .",1,positive,"Melakukan kerja yang baik dalam menetapkan masa dan tempat, serta menceritakan kisah watak yang memikat.","Doing a good job in setting time and place, and telling a captivating character story."
it 's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman .,0,negative,Filem ini sepatutnya menjadi komedi romantis tetapi mengalami masalah kerana terlalu banyak unsur Norma Rae dan tidak cukup Pretty Woman.,"This movie was supposed to be a romantic comedy, but it ran into problems because there were too many elements of Norma Rae and not enough of Pretty Woman."
tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .,0,negative,Cuba untuk bekerja dalam vena yang sama seperti kegemilangan Animal House tetapi malah lebih dekat kepada kegagalan sequel Revenge of the Nerds yang ketiga.,"Try to work in the same vein as the brilliance of Animal House, but instead closer to the failure of the third sequel Revenge of the Nerds."
"for those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their \*\*\* off for an hour-and-a-half .",1,positive,"Bagi mereka yang bangga dengan selera yang canggih dan halus, mungkin ini tidak kelihatan seperti secawan teh yang sesuai. Walau bagaimanapun, hampir pasti bahawa penonton filem yang paling angkuh sekalipun akan tergelak dengan kuat selama satu setengah jam.","For those proud of their sophisticated and refined taste, this may not seem like a cup of tea. However, it is almost certain that even the most arrogant moviegoers will laugh heartily for an hour and a half."
a film with contemporary political resonance illustrated by a winning family story .,1,positive,Filem dengan kepelbagaian politik kontemporari yang diilustrasikan melalui kisah keluarga yang menarik.,A film with contemporary political diversity illustrated through an engaging family story.
disney again ransacks its archives for a quick-buck sequel .,0,negative,Disney sekali lagi merompak arkibnya untuk sekuel yang dibuat cepat demi keuntungan.,Disney once again raided its archives for a quickly-made sequel in pursuit of profit.
"payami tries to raise some serious issues about iran 's electoral process , but the result is a film that 's about as subtle as a party political broadcast .",0,negative,"Payami cuba mengangkat beberapa isu serius tentang proses pilihan raya Iran, tetapi hasilnya adalah filem yang kurang halus seperti siaran politik parti.","Payami tries to raise some serious issues about the Iranian election process, but the result is a film that is less nuanced like a political party broadcast."
one of the most incoherent features in recent memory .,0,negative,Salah satu ciri paling tidak konsisten dalam ingatan baru-baru ini.,One of the most inconsistent features in recent memory.
"a wry , affectionate delight .",1,positive,"kegembiraan yang sinis, penuh kasih sayang.","Cynical joy, full of love."
brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day .,1,positive,Brosnan memberikan penggambaran yang kukuh dan sempurna seperti persembahannya yang luar biasa sebagai Bond dalam Die Another Day.,Brosnan provides a solid and perfect portrayal like his extraordinary performance as Bond in Die Another Day.
"the problem with the mayhem in formula 51 is not that it 's offensive , but that it 's boring .",0,negative,"Masalah dengan kekacauan dalam formula 51 bukanlah kerana ia 'menyakitkan', tetapi kerana ia 'bosan'.","The problem with the chaos in formula 51 is not because it is 'painful', but because it is 'boring'."
a three-hour cinema master class .,1,positive,kursus master filem selama tiga jam.,a three-hour masterclass in filmmaking.
a quirky comedy set in newfoundland that cleverly captures the dry wit that 's so prevalent on the rock .,1,positive,sebuah komedi yang aneh diatur di Newfoundland yang dengan bijak menangkap kecerdasan kering yang begitu lazim di pulau tersebut.,A quirky comedy set in Newfoundland which cleverly captures the dry wit that is so common on the island.
"may not be a breakthrough in filmmaking , but it is unwavering and arresting .",1,positive,"Mungkin bukan satu terobosan dalam pembikinan filem, tetapi ia teguh dan menarik.","Perhaps not a breakthrough in film-making, but it is solid and engaging."
"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty .",1,positive,"Caruso kadang-kadang terjerumus ke dalam kecomelan sub-Tarantino ... tetapi sebagian besar masa dia memastikan Salton Sea berfungsi seperti yang sepatutnya untuk noir yang baik, menjaganya padat dan kotor.","Caruso sometimes falls into sub-Tarantino quirkiness... but most of the time he ensures Salton Sea functions as it should for a good noir, keeping it dense and gritty."
the rest of the film ... is dudsville .,0,negative,Sisa filem itu... tidak berharga.,The remaining film... is worthless.
"brutally honest and told with humor and poignancy , which makes its message resonate .",1,positive,Jujur secara brutal dan disampaikan dengan humor dan kesedihan yang membuat mesejnya sentiasa berkesan.,"Honesty delivered brutally, with humor and sadness that make its message always impactful."
... a good film that must have baffled the folks in the marketing department .,1,positive,... sebuah filem yang pastinya membingungkan para pekerja dalam jabatan pemasaran.,... a movie that surely baffles the employees in the marketing department.
"director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters .",0,negative,"Pengarah Uwe Boll dan penulis Robert Dean Klein gagal untuk menimbulkan sebarang minat dalam seorang hero yang tidak simpatik yang terperangkap dalam plot yangrumit yang walaupun diatasi dengan bijak, tidak dapat mengatasi watak-watak yang membosankan.","Director Uwe Boll and writer Robert Dean Klein failed to generate any interest in an unsympathetic hero trapped in a complex plot that, despite being cleverly overcome, could not overcome the boring characters."
"the metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery .",0,negative,"metafora tersebut menggugah, tetapi terlalu sering, penonton dibiarkan bingung dengan mekanisme penyampaian.","The metaphor is stimulating, but too often, viewers are left confused by the delivery mechanism."
works better in the conception than it does in the execution ... winds up seeming just a little too clever .,0,negative,Lebih baik dalam konsepsi daripada dalam pelaksanaan ... akhirnya kelihatan agak terlalu pandai.,"Better in conception than in implementation ... in the end, it seems a bit too clever."
wonderful fencing scenes and an exciting plot make this an eminently engrossing film .,1,positive,Adegan perlawanan mempamerkan seni pedang yang hebat dan plot yang mengujakan menjadikan filem ini sangat menarik.,The battle scenes showcasing great swordsmanship and an intriguing plot make this film very intriguing.
a bold -lrb- and lovely -rrb- experiment that will almost certainly bore most audiences into their own brightly colored dreams .,1,positive,satu eksperimen berani (dan menarik) yang hampir pasti akan membuat kebanyakan penonton terlelap dalam mimpi-mimpi berwarna cerah mereka sendiri.,a daring (and interesting) experiment that will almost certainly make most viewers doze off into their own colorful dreams.
a wonderfully warm human drama that remains vividly in memory long after viewing,1,positive,drama manusia yang hangat dan indah yang tetap segar dalam ingatan jauh selepas ditonton,a warm and beautiful human drama that remains fresh in memory long after watching
"if any of them list this ` credit ' on their resumes in the future , that 'll be much funnier than anything in the film ...",0,negative,"Jika mana-mana daripada mereka menyenaraikan 'kredit' ini dalam resume mereka pada masa hadapan, itu akan jauh lebih lucu daripada apa-apa dalam filem itu...","If any of them lists these 'credits' on their resume in the future, it would be far more hilarious than anything in the film..."
"after you laugh once -lrb- maybe twice -rrb- , you will have completely forgotten the movie by the time you get back to your car in the parking lot .",0,negative,"Selepas anda gelak sekali -lrb- mungkin dua kali -rrb-, anda akan benar-benar lupa tentang filem itu sebelum anda kembali ke kereta anda di tempat letak kereta.","After you laugh once (maybe twice), you will completely forget about the movie before you return to your car in the parking lot."
the hanukkah spirit seems fried in pork .,0,negative,Semangat Hanukkah kelihatan seperti digoreng dalam baka.,The spirit of Hanukkah seems to be fried in the mold.
"there are plenty of scenes in frida that do work , but rarely do they involve the title character herself .",1,positive,"Terdapat banyak adegan dalam filem Frida yang berkesan, tetapi jarang melibatkan watak utama tersebut.","There are many impactful scenes in the movie Frida, but they rarely involve the main character."
it is scott 's convincing portrayal of roger the sad cad that really gives the film its oomph .,1,positive,Pentingnya lakonan meyakinkan oleh Scott sebagai karakter Roger yang sedih benar-benar memberikan daya tarikan pada filem tersebut.,The convincing acting by Scott as the truly mournful character Roger is what truly adds appeal to the film.
"4ever has the same sledgehammer appeal as pokemon videos , but it breathes more on the big screen and induces headaches more slowly .",1,positive,"4ever mempunyai daya tarikan yang sama kuatnya dengan video pokemon, tetapi ia lebih menarik apabila ditayangkan di layar besar dan mengakibatkan sakit kepala dengan lebih perlahan.","4ever has the same attraction power as a Pokemon video, but it is more captivating when displayed on a big screen and results in headaches at a slower pace."
a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1933 .,1,positive,kisah menyeramkan salah satu jenayah besar Perancis abad ke-20: pembunuhan dua wanita kaya oleh pembantu mereka pada tahun 1933.,a chilling story of one of the major crimes in 20th-century France: the murder of two wealthy women by their maid in 1933.
"despite all the closed-door hanky-panky , the film is essentially juiceless .",0,negative,"Walaupun terdapat pergaduhan yang berlaku di belakang tabir, filem ini pada dasarnya tidak memuaskan.","Despite the backstage conflicts, this film is fundamentally unsatisfactory."
it 's one long bore .,0,negative,Ini satu sahaja aktiviti yang membosankan.,This is the only boring activity.
"if you are curious to see the darker side of what 's going on with young tv actors -lrb- dawson leery did what ?!? -rrb- , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .",0,negative,"Jika anda ingin melihat sisi gelap apa yang berlaku dengan pelakon TV muda - Dawson Leery melakukan apa ?!? - atau melihat beberapa peranti penceritaan yang menarik, anda mungkin ingin memeriksa filem ini, tetapi tidak ada yang sangat menarik tentang filem ini.","If you want to see the dark side of what is happening with young TV actor - Dawson Leery does what ?!? - or see some interesting storytelling devices, you might want to check out this film, but there's nothing very compelling about this film."
"it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out .",1,positive,"Ia mempunyai seorang hero yang gagah dan bijak; seorang penjahat yang berbisik, berbentuk reptilia; pertarungan besar; rambut besar; pemandangan era mewah; dan sebuah cerita yang cukup rumit untuk membenarkan anda berseronok dan merasa bijak apabila anda dapat menyelesaikannya.","It has a brave and wise hero; a whispering, reptilian-shaped villain; a big fight; big hair; luxurious era setting; and a complex enough story to allow you to have fun and feel smart when you solve it."
"none of this is very original , and it is n't particularly funny .",0,negative,"Tiada yang sangat original dalam ini, dan ia tidak terlalu lucu.","There is nothing very original about this, and it is not too funny."
"ice age wo n't drop your jaw , but it will warm your heart , and i 'm giving it a strong thumbs up .",1,positive,"Zaman Ais tidak akan membuat anda terkesima, tetapi ia akan menebus hati anda, dan saya memberikan penilaian yang baik untuknya.","The Ice Age may not impress you, but it will melt your heart, and I have a good rating for it."
a tasty masala .,1,positive,masala yang sedap.,Delicious curry.
but it does have one saving grace .,1,positive,Tetapi ia mempunyai satu penyelamat.,But it has one savior.
one ca n't deny its seriousness and quality .,1,positive,Seseorang tidak boleh menafikan ke-seriusanannya dan kualitinya.,One cannot deny its seriousness and quality.
piccoli gives a superb performance full of deep feeling .,1,positive,piccoli memberikan persembahan yang hebat penuh dengan perasaan yang mendalam.,piccoli gave a great performance full of deep feelings.
it 'll keep you wide awake and ... very tense .,1,positive,Ia akan membuat anda tetap terjaga dan ... sangat tegang.,It will keep you awake and... very tense.
"an empty , purposeless exercise .",0,negative,Suatu latihan kosong dan tanpa tujuan.,An empty and aimless exercise.
too bad .,0,negative,Sangat malang.,Very unfortunate.
"rich in shadowy metaphor and as sharp as a samurai sword , jiang wen 's devils on the doorstep is a wartime farce in the alternately comic and gut-wrenching style of joseph heller or kurt vonnegut .",1,positive,"Kaya dengan metafora yang gelap dan tajam seperti pedang samurai, Devils on the Doorstep karya Jiang Wen adalah sebuah farsa perang dalam gaya yang berselang antara lucu dan menusuk perasaan seperti Joseph Heller atau Kurt Vonnegut.","Rich with dark and sharp metaphors like a samurai sword, Devils on the Doorstep by Jiang Wen is a war farce in a style that alternates between hilarity and piercing emotions like Joseph Heller or Kurt Vonnegut."
can be classified as one of those ` alternate reality ' movies ... except that it would have worked so much better dealing in only one reality .,0,negative,Boleh dikelaskan sebagai salah satu filem 'realiti alternatif'... kecuali bahawa ia akan berfungsi dengan lebih baik jika hanya berurusan dalam satu realiti.,Can be classified as one of the 'alternative reality' films... except that it would work better if it only dealt with one reality.
"despite some strong performances , never rises above the level of a telanovela .",0,negative,"Walaupun beberapa persembahan yang membanggakan, tidak pernah melampaui tahap drama televisyen.","Although some proud performances, they never surpass the level of television dramas."
painfully padded .,0,negative,Berlapis dengan menyakitkan.,Layered with pain.
"the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots -lrb- or cinema seats -rrb- .",0,negative,"Jumlah segala ketakutan sangat keliru tentang motif dan konteks, yang mengurangkan bahan dramatik yang akan menggoncangkan kita sehingga tergamam -lrb- atau tempat duduk filem -rrb-.","The sum of all fears is very mistaken about motives and contexts, reducing the dramatic material that will shock us into silence -lrb- or movie theater seats -rrb-."
a diverse and astonishingly articulate cast of palestinian and israeli children .,1,positive,sekelompok kanak-kanak Palestin dan Israel yang beraneka ragam dan menakjubkan.,a diverse and amazing group of Palestinian and Israeli children.
"highly recommended viewing for its courage , ideas , technical proficiency and great acting .",1,positive,"Sangat disyorkan untuk ditonton kerana keberanian, idea, kecekapan teknikal, dan lakonan hebat.","Highly recommended to watch because of the courage, ideas, technical efficiency, and great acting."
"none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?",1,positive,"Tiada yang bermakna atau berkesan di sini, tetapi begitu juga dengan pengekspresan, tetapi anda tidak akan menolak mangkuk besar itu, bukan?","There is nothing meaningful or impactful here, but the same goes for expression, but you wouldn't reject that big bowl, right?"
a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem .,1,positive,sebuah dokumentari yang mendebarkan yang mendedahkan sejauh mana ketegangan bertapak di Jerusalem yang dilanda peperangan.,A thrilling documentary that reveals the extent of the tension rooted in war-torn Jerusalem.
"i had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was earnest .",1,positive,"Saya bermimpi bahawa satu komedi pintar akan muncul untuk menyelamatkan saya dari satu musim panas penuh dengan remaja yang berlandaskan humor toilet yang tidak bermutu, dan namanya adalah Ernest.","I dream that a clever comedy will emerge to rescue me from one summer filled with teenagers based on low-quality toilet humor, and its name is Ernest."
"a delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional .",1,positive,"satu kejutan yang menyenangkan kerana walaupun segala drama di belakang tabir, ini adalah filem yang menceritakan cerita yang berkesan - memikat, menggerakkan, lucu dan kelihatan profesional.","a pleasant surprise because despite all the drama behind the scenes, this is a film that tells a compelling story - captivating, moving, funny, and looks professional."
"for all the wit and hoopla , festival in cannes offers rare insight into the structure of relationships .",1,positive,"Bagi semua kebijaksanaan dan kehebohan, festival di Cannes menawarkan pandangan yang jarang tentang struktur hubungan.","Amid all the wisdom and excitement, the Cannes festival offers a rare glimpse into relationship structures."
"every joke is repeated at least -- annoying , is n't it ?",0,negative,"Setiap jenaka diulang sekurang-kurangnya -- menjengkelkan, bukan?","Every joke is repeated at least once -- annoying, isn't it?"
"` anyone with a passion for cinema , and indeed sex , should see it as soon as possible . '",1,positive,"Sesiapa yang berminat dalam filem, dan juga seks, patut menontonnya secepat mungkin.",Anyone interested in movies and also sex should watch it as soon as possible.
a refreshing change from the usual whoopee-cushion effort aimed at the youth market .,1,positive,perubahan yang menyegarkan daripada usaha kusyen whoopee biasa yang bertujuan kepada pasaran belia.,A refreshing change from the usual Whoopie cushion efforts aimed at the youth market.
... an interesting slice of history .,1,positive,... satu potongan sejarah yang menarik.,... an interesting piece of history.
for dance completists only .,0,negative,Hanya untuk penari yang lengkap.,Only for complete dancers.
"it has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .",0,negative,"Ia mempunyai suasana seperti burung camar yang kekanak-kanakan dengan sentuhan pengaruh pop, sebuah ketawaan yang daya tariknya langsung kelihatan tetapi menjadi membosankan apabila berulang kali.","It has an atmosphere like a childish seagull with a touch of pop influence, a laughter that is immediately appealing but becomes boring when repeated."
it 's uninteresting .,0,negative,Ia tidak menarik.,It's not attractive.
"bray is completely at sea ; with nothing but a savage garden music video on his resume , he has no clue about making a movie .",0,negative,"Bray benar-benar kebingungan; dengan hanya video muzik Savage Garden dalam resume-nya, dia tidak mempunyai petunjuk tentang membuat filem.","Bray is truly confused; with only a Savage Garden music video on his resume, he has no clue how to make a film."
a tone poem of transgression .,1,positive,sebuah puisi nada pelanggaran.,A poem of violation tone.
"seemingly a vehicle to showcase the canadian 's inane ramblings , stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore .",0,negative,"Seolah-olah sebuah kenderaan untuk mempamerkan omong kosong orang Kanada, Stealing Harvard adalah satu koleksi monolog tentang tiada apa yang disampaikan oleh bekas Mr. Drew Barrymore.","As if a vehicle to showcase Canadian gibberish, Stealing Harvard is a collection of monologues about the emptiness conveyed by former Mr. Drew Barrymore."
"confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .",0,negative,"Kerunsingan adalah salah satu emosi yang paling tidak saya gemari, terutama apabila saya terpaksa menanggungnya selama 146 minit.","Anxiety is one of the emotions that I dislike the most, especially when I have to endure it for 146 minutes."
"road to perdition does display greatness , and it 's worth seeing .",1,positive,"Jalan ke kehancuran memang menunjukkan kehebatan, dan ia layak untuk ditonton.","The road to destruction does showcase greatness, and it is worth watching."
"ultimately , sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .",0,negative,"Pada akhirnya, kesungguhan Sarah untuk mencari suaminya kelihatan lebih psikotik daripada romantis, dan tidak ada dalam filem tersebut yang membuktikan dengan meyakinkan bahawa patah hati seorang wanita melebihi kerugian yang kita saksikan.","In the end, Sarah's determination to find her husband appeared more psychotic than romantic, and nothing in the film convincingly proves that a woman's broken heart outweighs the losses we witness."
