text,label,label_text,translation,back_translation
however both amerika and zed get more than they bargained for when the carpet cleaners carry out their diabolical plan .,0,objective,"Bagaimanapun, kedua -dua Amerika dan Zed mendapat lebih banyak daripada yang mereka tawar -menawar apabila pembersih permaidani menjalankan rancangan jahat mereka.","However, both Americans and Zed got more than they were offering -they were when the carpet cleaner carried out their evil plans."
hitch would enjoy the way chabrol plays with the audience ( including the expertly interwoven lizt requiem ),1,subjective,Hitch akan menikmati cara bermain Chabrol dengan penonton (termasuk yang diklasifikasikan oleh Lizt Requiem),Hitch will enjoy how to play Chabrol with the audience (including those classified by Lizt Requiem)
"utilizing lots of complicated , well-choreographed steadicam shots , la salle directs with confidence -- this may yet be his true calling .",1,subjective,"Menggunakan banyak tembakan Steadicam yang rumit dan koreografi, La Salle mengarahkan dengan keyakinan-ini mungkin menjadi panggilan sebenar.","Using a lot of complicated steadicam shots and choreography, La Salle directed with confidence-this might be a real call."
"through a funny , sometimes uncomfortable , and combative evening we learn what that brief romance meant to them and how they feel about the subsequent course of their lives .",0,objective,"Melalui petang yang lucu, kadang -kadang tidak selesa, dan bersemangat kita belajar apa yang dimaksudkan dengan romantik itu kepada mereka dan bagaimana perasaan mereka tentang kehidupan mereka yang berikutnya.","Through a funny, sometimes uncomfortable, and eager evening we learn what romance means to them and how they feel about their next life."
she has returned to her family 's house in greece after many of her friends and family members have died over the years .,0,objective,Dia telah kembali ke rumah keluarganya di Greece selepas banyak kawan dan ahli keluarganya telah meninggal dunia sejak bertahun -tahun.,He has returned to his family home in Greece after many friends and family members have passed away for years.
"bill morrison 's decasia is uncompromising , difficult and unbearably beautiful .",1,subjective,"Decasia Bill Morrison tidak kompromi, sukar dan sangat cantik.","Decasia Bill Morrison is not compromised, difficult and very beautiful."
in the end there is one word that best describes this film : honest .,1,subjective,Pada akhirnya terdapat satu perkataan yang paling menggambarkan filem ini: jujur.,In the end there is a word that best describes this movie: honestly.
but how shall they bring the news of failure to the grand councilwoman without being punished ?,0,objective,Tetapi bagaimana mereka akan membawa berita kegagalan kepada ahli majlis besar tanpa dihukum?,But how will they bring the news of the failure to the big council members without being punished?
"not only an exuberant portrayal of hip-hop 's self-healing , it 's a compelling meditation on the future of making music in america .",1,subjective,"Bukan sahaja gambaran yang menggembirakan penyembuhan diri hip-hop, ia adalah meditasi yang menarik pada masa depan membuat muzik di Amerika.","Not only is the hip-hop healing description, it is an exciting meditation in the future of music in America."
beanie 's a big believer in appreciating the art in your own neighborhood even if it is n't backed by a multimillion-dollar budget M-^W and so am i .,1,subjective,Beanie adalah seorang yang beriman besar dalam menghargai seni di kawasan kejiranan anda walaupun ia tidak disokong oleh anggaran berjuta-juta dolar m-^w dan begitu juga saya.,Beanie is a great believer in appreciating the art of your neighborhood even though it is not supported by the estimates of millions of dollars and so are me.
director dirk shafer and co-writer greg hinton ride the dubious divide where gay porn reaches for serious drama .,1,subjective,Pengarah Dirk Shafer dan penulis bersama Greg Hinton menunggang perpecahan yang meragukan di mana lucah gay mencapai drama yang serius.,Director Dirk Shafer and co -author Greg Hinton rode a dubious break in which gay porn achieved serious drama.
has all the complexity and realistic human behavior of an episode of general hospital .,1,subjective,mempunyai semua kerumitan dan tingkah laku manusia yang realistik episod Hospital Umum.,Has all the complexity and human behavior of realistic episodes of the general hospital.
"drawing from his time with the kids , he writes a story about children who do n't want to grow up .",0,objective,"Melukis dari zamannya dengan anak -anak, dia menulis cerita tentang anak -anak yang tidak mahu membesar.","Drawing from his day with his children, he wrote a story about children who didn't want to grow up."
he has come to earth to spearhead an invasion .,0,objective,Dia telah datang ke bumi untuk menerajui pencerobohan.,He has come to Earth to lead the invasion.
"sheridan is painfully bad , a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb .",1,subjective,"Sheridan sangat teruk, kadar keempat Jim Carrey yang tidak memahami perbezaan antara keseronokan bodoh dan hanya bodoh.","Sheridan is very bad, the fourth rate of Jim Carrey who does not understand the difference between stupid and just stupid fun."
"steven 's outlandish plan inevitably backfires , and hilarity ensues as they fall for each other but are unable to express their true feelings .",0,objective,"Pelan luar biasa Steven tidak dapat dielakkan, dan kegembiraan berlaku ketika mereka jatuh untuk satu sama lain tetapi tidak dapat menyatakan perasaan sebenar mereka.","Steven's extraordinary plan was inevitable, and the joy occurred when they fell for each other but could not express their true feelings."
discover what seprates the sportsstyles and the spiritual style of martial arts .,0,objective,Ketahui apa yang memisahkan gaya sukan dan gaya rohani seni mempertahankan diri.,Find out what separates the sports style and spiritual style of martial arts.
"nair 's attention to detail creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances .",1,subjective,"Perhatian Nair terhadap perincian mewujudkan rasa tempat yang sempurna, sementara Thurman dan Lewis memberikan apa yang dapat dianggap sebagai persembahan terbaik.","Nair's attention to the details created a perfect place, while Thurman and Lewis gave what could be considered the best performance."
"but for trey segal , that dream comes at a cost .",0,objective,"Tetapi untuk Trey Segal, impian itu datang dengan kos.","But for Trey Segal, that dream came at a cost."
plays like a checklist of everything rob reiner and his cast were sending up .,1,subjective,Bermain seperti senarai semak segala -galanya Rob Reiner dan pelakonnya menghantar.,Playing like the checklist of Rob Reiner and his actor sent.
"renner 's performance as dahmer is unforgettable , deeply absorbing .",1,subjective,"Prestasi Renner sebagai Dahmer tidak dapat dilupakan, sangat menyerap.","Renner's performance as an unforgettable dahmer, is very absorbed."
"with this power , jesse start the search of god , fueled by anger about the world we live in .",0,objective,"Dengan kuasa ini, Jesse memulakan pencarian Tuhan, didorong oleh kemarahan tentang dunia yang kita tinggalkan.","With this power, Jesse started the search for God, driven by anger of the world we left behind."
the movie is a little tired ; maybe the original inspiration has run its course .,1,subjective,Filem ini agak letih;Mungkin inspirasi asal telah menjalankan perjalanannya.,The movie is a bit tired; perhaps the original inspiration has been traveling.
"an awful lot like one of [ spears ' ] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .",1,subjective,"Banyak yang mengerikan seperti salah satu video muzik [Spears '] dalam kandungan - kecuali ia berlangsung selama sekurang -kurangnya 90 minit lagi dan, lebih buruk lagi, anda perlu membayar jika anda mahu melihatnya.","Many are horrible as one of the [spears'] music videos in the womb - unless it lasts for at least 90 minutes and, worse, you have to pay if you want to see it."
keith winds up on the phone with a popular radio psychiatrist ( kevin pollak ) who guides keith through what he can not see on his own .,0,objective,Keith mengalir di telefon dengan psikiatri radio yang popular (Kevin Pollak) yang membimbing Keith melalui apa yang tidak dapat dilihatnya sendiri.,Keith flows on the phone with a popular radio psychiatry (Kevin Polak) who guides Keith through what he does not see.
"at once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .",1,subjective,"Sekali -sekala halus dan mendalam, filem itu tidak pernah tunduk kepada perangkap maudlin atau air mata, menawarkan sebaliknya dengan pandangannya yang tidak jelas untuk mengukur kepercayaan pada masa akan datang.","Once -as delicate and deep, the film has never submitted to the maudlin or tears, offering otherwise with its unclear views to measure trust in the future."
"dreamworks is to be commended for attempting to develop a form that , with the inauguration of the oscar for best animated feature , can only benefit from such tinkering .",1,subjective,"DreamWorks harus dipuji kerana cuba membangunkan satu bentuk yang, dengan perasmian Oscar untuk ciri animasi terbaik, hanya boleh mendapat manfaat daripada tinkering tersebut.","Dreamworks should be commended for trying to develop a form that, with the opening of the Oscar for the best animated features, can only benefit from the tinkering."
"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future .",1,subjective,"Ia selanjutnya mengisytiharkan pengarahnya, Zhang Yang Shower, sebagai stylist yang berani, kontemporari dengan masa depan yang cerah.","It further declared its director, Zhang Yang Shower, as a bold, contemporary stylist with a bright future."
the porn business prospered greatly due to many of the movies he appeared in .,0,objective,Perniagaan lucah makmur sangat disebabkan oleh banyak filem yang dia tampilkan.,Prosperous Porn Business is due to the many movies he has featured.
but fowler soon discovers cho cho is the only dog in the world who can speak to humans . . .,0,objective,Tetapi Fowler tidak lama lagi mendapati Cho Cho adalah satu -satunya anjing di dunia yang boleh bercakap dengan manusia...,But Fowler soon found Cho Cho is one of the worlds in the world that can talk to humans ...
his emotionally wrenching and often humorous long first night back ends in a mutually relentless swordfight with his prospective brother-in-law that forces him into coming to terms with his loss .,0,objective,Malam pertama yang melampaui emosional dan sering lucu pada malam hari yang singkat berakhir dengan pedang pedang tanpa henti dengan calon iparnya yang memaksa dia untuk datang dengan syarat dengan kehilangannya.,The first night that exceeded the emotional and often funny nights of the short day ended with a non -stop sword with his prospective sister -in -law who forced him to come with the condition of his loss.
"their world is about to fall apart when melanie moves out , taking benny with her .",0,objective,"Dunia mereka akan hancur apabila Melanie bergerak keluar, mengambil Benny bersamanya.","Their world will be destroyed when Melanie moves out, taking Benny with him."
"mitchell takes the gun to t-mon , a pimp who lives in a modern age opium den : pillows , candles , opium , and ho 's .",0,objective,"Mitchell mengambil pistol ke T-Mon, seorang germo yang tinggal di zaman moden opium den: bantal, lilin, candu, dan ho.","Mitchell took a gun to T-Mon, a germo living in the modern era of Opium den: pillows, candles, opium, and Ho."
"an unflinching , complex portrait of a modern israel that is rarely seen on-screen .",1,subjective,Potret yang tidak jelas dan kompleks dari Israel moden yang jarang dilihat di skrin.,The unclear and complex portraits of modern Israel are rarely seen on the screen.
a universally accessible family fantasy with a stronger sense of its time and place than most live-action films can claim .,1,subjective,Fantasi keluarga yang boleh diakses secara universal dengan rasa masa dan tempatnya yang lebih kuat daripada kebanyakan filem tindakan langsung yang boleh dituntut.,Family fantasy is universally accessible with a stronger sense of time and place than most direct action films that can be claimed.
"there are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels .",1,subjective,"Terdapat latar belakang cheesy, urutan tindakan yang tidak masuk akal, dan banyak jenaka yang letih tentang lelaki di tumit.","There are cheesy backgrounds, ridiculous sequences, and many tired jokes about men in the heel."
michael baldwin ) after a series of nightmares he had .,0,objective,Michael Baldwin) selepas siri mimpi buruk yang dia ada.,Michael Baldwin) After a series of nightmares he had.
"the antichrist comes to earth as a newborn baby , but a nurse accidentally switches him with another newborn , and for eleven years he grows up as a normal child .",0,objective,"Antikristus datang ke bumi sebagai bayi yang baru lahir, tetapi seorang jururawat secara tidak sengaja menukarnya dengan bayi yang baru lahir, dan selama sebelas tahun dia tumbuh sebagai anak biasa.","Antichrists came to Earth as a newborn baby, but a nurse accidentally changed it to a newborn, and for eleven years he grew up as a normal child."
he also tells him that they are not gems .,0,objective,Dia juga memberitahunya bahawa mereka bukan permata.,He also told him that they were not gems.
"the wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .",1,subjective,"Kombinasi indah dari kemanisan dan pencapaian teknikal yang luar biasa dari filem pertama dikekalkan, tetapi impak keseluruhannya jatuh sedikit dengan jalan cerita yang tidak pernah menyampaikan sihir asal.","The wonderful combination of sweetness and the incredible technical achievement of the first movie is maintained, but the overall impact falls slightly with a storyline that has never conveyed the original magic."
"a passable romantic comedy , in need of another couple of passes through the word processor .",1,subjective,"Komedi romantis yang boleh dilalui, memerlukan beberapa lagi pas melalui pemproses perkataan.","Romantic comedy, which requires a few more passes through word processors."
"as in his previous films , this kurdish director is again focusing on the oppression of his people .",0,objective,"Seperti dalam filem -filem terdahulu, pengarah Kurdish ini sekali lagi memberi tumpuan kepada penindasan rakyatnya.","As in previous films, the Kurdish director again focused on oppression of his people."
"harper and serkis are terrific , while caine carries the film with the authority of a man who has been here before .",1,subjective,"Harper dan Serkis hebat, sementara Caine membawa filem itu dengan kuasa seorang lelaki yang pernah berada di sini sebelum ini.","Harper and Serkis are great, while Caine brought the movie to the power of a man who had been here before."
"this is the story of nat banks , an 8th generation virginian gentleman farmer living in the past , who loses his family farm , greenwood , to a pair of land speculators from washington , d . c .",0,objective,"Ini adalah kisah Nat Banks, seorang petani lelaki Virginian generasi ke -8 yang tinggal di masa lalu, yang kehilangan ladang keluarganya, Greenwood, kepada sepasang spekulator tanah dari Washington, d.c.","This is the story of Nat Banks, a 8th -generation Virginian male farmer living in the past, who lost his family's farm, Greenwood, to a pair of soil speculators from Washington, D.C."
"vaguely interesting , but it 's just too too much .",1,subjective,"Samar -samar menarik, tetapi terlalu banyak.","Samar -Samar is interesting, but too much."
"though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .",1,subjective,"Walaupun Mama mengambil masa terlalu lama untuk mencari irama dan pembangunan plot ketiga-tiga adalah agak melodramatik, humor rosak dan menyentuh nostalgia pasti akan menggembirakan sesiapa yang mencari Jules dan Jim untuk milenium baru.","Although Mom takes too long to find the rhythm and the development of the plot of all three is a bit melodramatic, the humor is damaged and touching the nostalgia will surely delight anyone looking for Jules and JIM for the new millennium."
"these movies were the first adult movies , most of them were made in order to explain how sex works to unexperimented young men before their first relation with a prostitute . . .",0,objective,"Filem -filem ini adalah filem dewasa yang pertama, kebanyakannya dibuat untuk menjelaskan bagaimana seks berfungsi untuk lelaki muda yang tidak dapat dipisahkan sebelum hubungan pertama mereka dengan pelacur...","These films are the first adult film, mostly made to explain how sex works for young men who cannot be separated before their first relationship with prostitutes ..."
a suspense thriller with a brain and a heart .,1,subjective,thriller ketegangan dengan otak dan hati.,Thriller tension with the brain and liver.
"nair does n't use [ monsoon wedding ] to lament the loss of culture . instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .",1,subjective,"Nair tidak menggunakan [perkahwinan monsun] untuk meratapi kehilangan budaya.Sebaliknya, dia melihatnya sebagai peluang untuk menghidupkan semula apa yang ada dan selalu luar biasa tentang tradisi yang berpegang teguh.","Nair does not use [monsoon marriage] to mourn the loss of culture. Instead, he sees it as an opportunity to revive what is and is always incredible about the tradition that holds fast."
"based on a true story , this is about the irish journalist veronica guerin ( cate blanchett ) , a reporter for the dublin sunday independent , who exposed some of dublin 's most powerful crime barons and drug lords in 1996 .",0,objective,"Berdasarkan kisah yang benar, ini adalah mengenai wartawan Ireland Veronica Guerin (Cate Blanchett), seorang wartawan untuk Dublin Sunday Independent, yang mendedahkan beberapa baron jenayah dan dadah yang paling kuat di Dublin pada tahun 1996.","Based on the true story, this is about Irish journalist Veronica Guerin (Cate Blanchett), a reporter for Dublin Sunday Independent, who revealed some of Dublin's most powerful crime and drug baron in 1996."
when he arrive she finds that his cousin has lied and that he lives in a flat above a shop with illegals etc . however he sets out to be a film star and auditions for a role that he gets .,0,objective,"Apabila dia tiba, dia mendapati bahawa sepupunya telah berbohong dan dia tinggal di sebuah flat di atas kedai dengan pendatang tanpa izin.Walau bagaimanapun, dia menjadi bintang filem dan uji bakat untuk peranan yang dia dapat.","When he arrived, he discovered that his cousin was lying and he lived in a flat on a shop with illegal immigrants. However, he became a movie star and a audition for the role he had."
a bad and bloody gang war is about to erupt on the dysfunctional streets of brooklyn .,0,objective,Perang geng yang buruk dan berdarah akan meletus di jalan -jalan yang tidak berfungsi di Brooklyn.,Bad and bloody gangs will erupt on the roads that are not working in Brooklyn.
love is a disaster for marie and her best friend liz .,0,objective,Cinta adalah bencana untuk Marie dan sahabatnya Liz.,Love is a disaster for Marie and her friend Liz.
"as they work the case , veteran detective eldon perry , known for his tough street tactics and fiery temper , tutors sis rookie bobby keough in the grim realities of police intimidation and corruption .",0,objective,"Semasa mereka bekerja, detektif veteran Eldon Perry, yang terkenal dengan taktik jalan yang sukar dan marah, tutor sis rookie Bobby Keough dalam realiti suram intimidasi polis dan rasuah.","As they work, Veteran Detective Eldon Perry, who is known for its hard and angry road tactics, tutor sis rookie bobby keough in the gloomy reality of police intimidation and corruption."
"to vaughn , lena embodies the society that has rejected him .",0,objective,"Kepada Vaughn, Lena merangkumi masyarakat yang telah menolaknya.","To Vaughn, Lena includes the people who have rejected it."
"an absurdist comedy about alienation , separation and loss .",1,subjective,"Komedi yang tidak masuk akal mengenai pengasingan, pemisahan dan kerugian.","Non -sensible comedy about isolation, separation and loss."
"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment .",1,subjective,"Filem ini tidak mengandungi jenaka yang baik, tidak ada adegan yang baik, hampir tidak seketika ketika peniruan Saturday Night yang dihiasi secara langsung di atas tahap malu.","The film contains no good jokes, no good scenes, almost not a moment when the Saturday Night imitations are decorated directly on the shame."
a unique bond was formed between both as he could share with her the intense pain of his unfulfilled love for paro .,0,objective,Satu ikatan yang unik dibentuk di antara kedua -duanya kerana dia dapat berkongsi dengannya kesakitan yang kuat terhadap cinta yang tidak dipenuhi untuk Paro.,A unique bond is formed between the two as he can share it with a strong pain in love that is not fulfilled for Paro.
"despite slick production values and director roger michell 's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .",1,subjective,"Walaupun nilai pengeluaran licin dan pengarah tick-tock pacing Roger Michell, kesan akhir adalah seperti mempunyai dua lelaki yang menjerit di wajah anda selama dua jam.","Despite the slick production value and director of Tick-Tock Pacing Roger Michell, the final effect is like having two men screaming on your face for two hours."
her short visit awakens a romance that can not go outside the island .,0,objective,Lawatan singkatnya membangkitkan percintaan yang tidak dapat keluar dari pulau itu.,His short visit evokes a romance that cannot get out of the island.
there are moments of real pleasure to be found in sara sugarman 's whimsical comedy very annie-mary but not enough to sustain the film .,1,subjective,Terdapat saat-saat keseronokan yang dapat ditemui dalam komedi aneh Sara Sugarman yang sangat Annie-Mary tetapi tidak cukup untuk mengekalkan filem itu.,There are times when the fun of Sara Sugarman's strange comedy is very Annie-Mary but not enough to keep the movie.
"they find themselves competing for not only the press ' attention , but also the focus of their shared lawyer , the suave billy flynn .",0,objective,"Mereka mendapati diri mereka bersaing untuk bukan sahaja perhatian akhbar, tetapi juga tumpuan peguam mereka, Billy Flynn.","They found themselves competing for not only the newspaper's attention, but also the focus of their lawyer, Billy Flynn."
a man ( jason lee ) turns to a life of crime to pay for his niece 's ( linda cardellini ) tuition for her first year at a prestigious university .,0,objective,Seorang lelaki (Jason Lee) beralih kepada kehidupan jenayah untuk membayar tuisyen keponakannya (Linda Cardellini) untuk tahun pertamanya di sebuah universiti yang berprestij.,A man (Jason Lee) turned to a criminal life to pay for his (Linda Cardellini) tuition for her first year at a prestigious university.
"it 's not hateful . it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",1,subjective,"Ia bukan kebencian.Ia hanya bodoh, tidak relevan dan mendalam, benar -benar, tanpa sinis.","It's not hatred. It's just stupid, irrelevant and deep, really, without cynical."
"angry and confused teen runaways come and go at the shelter , as steve learns he is not alone in his predicament and that the streets offer a harsh reality .",0,objective,"Runaways remaja yang marah dan keliru datang dan pergi ke tempat perlindungan, kerana Steve belajar dia tidak bersendirian dalam keadaannya dan jalan -jalan menawarkan realiti yang keras.","Runaways the angry and confused teenager came and went to the shelter, as Steve learned that he was not alone in his situation and the road offered harsh reality."
it is only natural that only the most violent and powerful survive `` the shu `` .,0,objective,Ia hanya semulajadi bahawa hanya yang paling ganas dan berkuasa bertahan `` shu ``.,It is just natural that only the most violent and powerful power `` Shu ``.
should appeal to more than just hardcore hip-hop fans .,1,subjective,Harus merayu kepada lebih daripada sekadar peminat hip-hop tegar.,Should appeal to more than just hardcore hip-hop fans.
"there 's no real reason to see it , and no real reason not to .",1,subjective,"Tidak ada alasan sebenar untuk melihatnya, dan tidak ada alasan sebenar.","There is no real reason to see it, and there is no real reason."
"new york city homicide detective vincent lamarca has forged a long and distinguished career in law enforcement , making a name for himself as a man intensely committed to his work .",0,objective,"Detektif pembunuhan New York City Vincent Lamarca telah menjalin kerjaya yang panjang dan terkenal dalam penguatkuasaan undang -undang, menjadikan nama untuk dirinya sendiri sebagai seorang lelaki yang sangat komited terhadap karyanya.","New York City Murder Detective Vincent Lamarca has a long and well -known career in law enforcement, making his own name a man who is very committed to his work."
he is in search for his salvation and his son salvation from a family curse .,0,objective,Dia mencari keselamatan dan anaknya keselamatan dari kutukan keluarga.,She is looking for safety and her son safety from the curse of the family.
it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .,1,subjective,Ia membuatkan anda percaya pelakon dan krew benar-benar menikmati diri mereka sendiri dan percaya pada filem bajet kecil mereka.,It makes you believe actors and crew really enjoy themselves and believe in their small budget movies.
"like a elementary school bully , michael ovitz used his powerful position in the hollywood wars to step on , steal from and bad mouth whomever stood in his way of control of the schoolyard .",0,objective,"Seperti pembuli sekolah rendah, Michael Ovitz menggunakan kedudukannya yang kuat dalam Perang Hollywood untuk melangkah, mencuri dari dan mulut yang buruk yang berdiri di jalannya untuk mengawal sekolah.","Like elementary school bully, Michael Ovitz used his strong position in the Hollywood war to step, stealing from and a bad mouth standing in his way to control the school."
flaunts its quirky excesses like a new year 's eve drunk sporting a paper party hat .,1,subjective,memamerkan kelebihannya yang unik seperti malam tahun baru yang mabuk memainkan topi parti kertas.,Familiarizing its unique advantages like a drunken New Year's Eve playing a paper party hat.
"the second part of aki kaurism & # 228 ; ki 's `` finland `` trilogy , the film follows a man who arrives in helsinki and gets beaten up so severely he develops amnesia .",0,objective,"bahagian kedua Aki Kaurism & # 228;Trilogy Ki, Finland ``, filem itu mengikuti seorang lelaki yang tiba di Helsinki dan dipukul begitu teruk sehingga ia mengembangkan amnesia.","The second part of Aki Kaurism & # 228; Trilogy Ki, Finland ``, the film follows a man who arrives at Helsinki and beaten so badly that he develops amnesia."
"outer-space buffs might love this film , but others will find its pleasures intermittent .",1,subjective,"Penggemar ruang luar mungkin suka filem ini, tetapi yang lain akan mendapati keseronokannya berselang-seli.","Outdoor fans may like this movie, but others will find the pleasure of it."
"after this unusual , tragic experience , paul begins to realize that he has just lost his mom .",0,objective,"Selepas pengalaman yang luar biasa ini, Paulus mula menyedari bahawa dia baru saja kehilangan ibunya.","After this incredible experience, Paul began to realize that he had just lost his mother."
frodo and sam take gollum prisoner and continue on to mordor on the mission to destroy the one ring .,0,objective,Frodo dan Sam mengambil tahanan Gollum dan terus ke Mordor pada misi untuk memusnahkan satu cincin.,Frodo and Sam took Gollum's prisoners and headed to Mordor on a mission to destroy a ring.
"when carolyn 's assigned to coach pumpkin she 's terrified at first , but soon sees in him something she 's never seen before : a gentle humanity and honest clarity that touches her soul .",0,objective,"Apabila Carolyn ditugaskan untuk melatih Labu, dia terkejut pada mulanya, tetapi tidak lama lagi melihat sesuatu yang dia tidak pernah dilihat sebelum ini: kemanusiaan yang lembut dan kejelasan jujur ​​yang menyentuh jiwanya.","When Carolyn was assigned to train the pumpkin, he was shocked at first, but soon saw something he had never seen before: the soft humanity and honesty that touched his soul."
"so infectious , so colorful , so exhilarating , that you almost forget that at its core , it 's merely a curry-inflected remake of father of the bride , with snippets of other films thrown in .",1,subjective,"Begitu berjangkit, begitu berwarna-warni, begitu menggembirakan, sehingga anda hampir lupa bahawa pada terasnya, ia hanya pembuatan semula kari Bapa Pengantin, dengan coretan filem-filem lain yang dilemparkan.","So contagious, so colorful, so exciting, that you almost forget that at its core, it is just the remodeling of the bride's curry, with the doodle of other films thrown."
"after baptizing their amnesiac boy-toy chris , the infamous pair takes him on a grand tour of their wild nightlife frolic , their spontaneous media extravaganza and their dazzling diva lifestyle in order to help him find his identity and his way home .",0,objective,"Selepas membaptiskan anak lelaki amnesia mereka, Chris, pasangan yang terkenal itu membawanya ke lawatan besar-besaran mereka yang liar, extravaganza media spontan mereka dan gaya hidup diva mereka yang mempesonakan untuk membantu dia mencari identiti dan pulang ke rumahnya.","After baptizing their Amnesia son, Chris, the famous couple brought him to their wild, extravaganza spontaneous medium extravaganza and their dazzling diva lifestyle to help him find his identity and return home."
"before they carry this out , they want to truly experience life on the edge and they devise a plan by which their suicides will make them legends .",0,objective,"Sebelum mereka menjalankan ini, mereka mahu benar -benar mengalami kehidupan di tepi dan mereka merancang rancangan yang bunuh diri mereka akan menjadikan mereka legenda.","Before they do this, they want to be truly living by the sides and they plan their suicide plans to make them legend."
"charged with as much psychological depth as gun-slinging violence , johnny to and wai ka fai 's slick thriller brought a welcome jolt of adrenaline to the moribund hong kong action genre .",1,subjective,"Dikenakan dengan kedalaman psikologi sebagai keganasan slinging, Johnny To dan Wai Ka Fai yang licik thriller membawa sambutan hangat adrenalin ke genre aksi Hong Kong yang moribund.","Charged with the psychological depth of slinging violence, Johnny To and Wai Ka Fai's cunning thriller brought adrenaline a warm welcome to the Moribund Hong Kong action genre."
"told in flashback as danny reviews the razor eaters ' videos , we see the spiralling rampage through two perspectives ( and two formats ) as danny and the razor eaters eventually collide in a thrilling , suspenseful climax .",0,objective,"Dikatakan dalam kilas balik ketika Danny mengulas video Razor Eaters, kita melihat mengamuk melalui dua perspektif (dan dua format) sebagai Danny dan pemakan pisau cukur akhirnya bertembung dalam klimaks yang mendebarkan dan menggembirakan.","It is said that in the back of Danny commenting on the video of Razor Eaters, we saw raging through two perspectives (and two formats) as Danny and the razor eaters finally collided in a thrilling and delightful climax."
"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",1,subjective,"Frontal penuh tidak mempunyai kesan dan tidak menimbulkan simpati bagi mana -mana watak.Dengan langkah itu, ia adalah kegagalan.","Full frontal has no effect and does not cause any sympathy for any character. With that step, it is a failure."
"the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting .",1,subjective,"Rasa imej filem itu memberikan kekuatan yang mengerikan, tetapi ia digerakkan oleh akting.","The taste of the film's image gives a terrible strength, but it is moved by the acting."
"he journeys to the mecca of bodybuilding , los angeles , on a quest to attain specific answers in the field of physiological research as it relates to anatomy and the structuring of the ultimate training regimen .",0,objective,"Dia mengembara ke mekah bina badan, Los Angeles, dalam usaha untuk mencapai jawapan khusus dalam bidang penyelidikan fisiologi kerana ia berkaitan dengan anatomi dan penstrukturan rejimen latihan muktamad.","He traveled to the bodybuilding Mecca, Los Angeles, in an effort to achieve a specific answer in the field of physiological research as it relates to the anatomy and structuring of the ultimate training regiment."
"it 's unnerving to see recoing 's bizzarre reaction to his unemployment . good film , but very glum .",1,subjective,"Ia tidak menyentuh untuk melihat reaksi yang aneh terhadap penganggurannya.Filem yang baik, tetapi sangat glum.",It does not touch to see the strange reaction to its unemployment.
"they succeed in blowing up what they believe to be the main operations room , but are soon forced to make their escape as the entire compound unexpectedly erupts with gunfire and explosions .",0,objective,"Mereka berjaya meniup apa yang mereka percaya sebagai bilik operasi utama, tetapi tidak lama lagi terpaksa melarikan diri kerana seluruh kompaun tidak disangka -sangka meletus dengan tembakan dan letupan.","They succeeded in blowing what they believed to be the main operating room, but soon had to escape because the whole compound was unexpected -it erupted with shots and explosions."
"there 's an excellent 90-minute film here ; unfortunately , it runs for 170 .",1,subjective,"Terdapat filem 90 minit yang sangat baik di sini;Malangnya, ia berjalan untuk 170.","There is an excellent 90 minute film here; unfortunately, it runs for 170."
"does a good job of establishing a time and place , and of telling a fascinating character 's story .",1,subjective,"Adakah tugas yang baik untuk mewujudkan masa dan tempat, dan menceritakan kisah watak yang menarik.","Is it a good task to create time and place, and tell the story of an interesting character."
"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",1,subjective,"Dengan mengambil hiburan malam ini perkara dan memberikan humor dan kepuasan, Fokus Auto menjadi kedua-dua usus yang lucu dan menghancurkan.","By taking the entertainment tonight and giving humor and satisfaction, auto focus becomes both funny and crushing intestines."
"stands paralyzed , and she is only saved by the intervention of the experienced climber , lasse .",0,objective,"Berdiri lumpuh, dan dia hanya diselamatkan oleh campur tangan pendaki yang berpengalaman, lasse.","Standing paralyzed, and he was only saved by the intervention of experienced climbers, Lasse."
three friends trace their relationships with each other and learn about themselves in the process .,0,objective,Tiga kawan mengesan hubungan mereka antara satu sama lain dan belajar tentang diri mereka dalam proses.,Three friends detect their relationships with each other and learn about themselves in the process.
